Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
ABT,Abbott Laboratories,Healthcare,Medical Devices,CORE,S&P 500,176444325888.0,0.782,0.12961,DEFENSIVO,0,101.54,37.24,108.49,122.99,True,True,False,27.3,3.38,12033000448.0,6499999744.0,26.79,1.17,131.44,29.45,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,7,0,BAJA
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136810455040.0,0.965,,BALANCEADO,1,243.89,50.63,254.28,248.15,True,True,True,20.58,-13.8,12400000000.0,6636000256.0,,3.6,285.58,17.09,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.82,3,7,0,BAJA
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,155245527040.0,0.992,0.19566,BALANCEADO,1,575.05,45.72,593.53,512.07,True,True,True,32.47,5.9,8588000256.0,4814000128.0,376.02,5.64,665.1,15.66,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,7,0,BAJA
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,990690607104.0,0.661,0.21847,DEFENSIVO,0,124.26,49.03,125.67,110.43,True,True,True,45.52,9.94,44027998208.0,21892999168.0,64.44,1.55,136.44,9.8,3,4,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,5,7,0,BAJA
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140510167040.0,0.986,0.07053,BALANCEADO,1,198.54,55.19,200.35,209.64,True,True,False,39.55,2.67,7834999808.0,3600000000.0,37.49,2.51,261.36,31.64,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,7,0,BAJA
ACN,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,119529816064.0,1.236,0.24763,AGRESIVO,1,194.22,46.11,206.97,246.95,True,True,False,15.92,3.83,12735312896.0,7648264192.0,25.47,0.66,252.0,29.75,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
SYK,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131991699456.0,0.926,0.15079,BALANCEADO,1,344.64,52.29,354.31,368.61,True,True,False,41.03,5.88,6949000192.0,3246000128.0,72.97,2.35,420.62,22.05,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,7,0,BAJA
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142824341504.0,1.279,0.2148,AGRESIVO,1,133.73,55.65,135.12,157.35,True,True,False,27.02,6.22,13763999744.0,5365000192.0,64.22,1.08,154.93,15.85,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
GE,GE Aerospace,Industrials,Aerospace & Defense,CORE,S&P 500,330051256320.0,1.428,0.44692,AGRESIVO,1,312.9,55.39,312.57,296.09,True,False,True,38.87,17.57,10702999552.0,8600999936.0,114.07,2.01,352.75,12.74,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,7,0,BAJA
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4050922504192.0,1.128,0.35705003,BALANCEADO,1,334.85,70.4,307.73,270.88,True,False,True,30.95,9.75,150175006720.0,132169998336.0,16.13,0.45,375.93,12.27,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.56,1,7,0,BAJA
ADI,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168161935360.0,1.053,0.07862,BALANCEADO,1,344.45,61.41,329.59,272.49,True,False,True,62.97,4.98,5459077120.0,2706852096.0,25.75,1.59,386.59,12.24,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
AAPL,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3892598538240.0,1.109,1.5202099,BALANCEADO,1,264.84,60.63,260.78,251.53,True,False,True,33.57,44.15,152901992448.0,117776998400.0,102.63,0.59,296.33,11.89,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,434415009792.0,0.978,0.29650998,BALANCEADO,1,978.7,43.66,994.16,949.07,False,True,True,50.97,26.25,13459999744.0,8549000192.0,60.26,0.76,1067.94,9.12,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,5,7,0,BAJA
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,563054903296.0,1.382,0.50458,AGRESIVO,1,1433.95,54.23,1395.26,1077.76,True,False,True,49.7,24.35,12266399744.0,9609400320.0,23.92,0.38,1511.58,5.41,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,1,BAJA
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45503844352.0,1.411,0.25732002,AGRESIVO,1,49.42,64.98,44.41,60.74,True,False,False,9.14,2.24,6648999936.0,5232999936.0,60.7,1.85,53.0,7.24,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,7,0,BAJA
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,CORE,S&P 500,213623586816.0,0.422,0.18177,DEFENSIVO,-1,190.99,29.12,209.37,218.98,False,True,False,19.63,3.57,32821000192.0,10992000000.0,208.85,3.77,268.68,40.68,4,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246091923456.0,0.451,,DEFENSIVO,-1,157.9,38.39,172.92,165.31,True,True,True,21.75,-24.6,18722000896.0,11315999744.0,,2.65,195.17,23.6,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,5,6,0,BAJA
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,334994112512.0,0.403,0.31562,DEFENSIVO,-1,143.36,41.08,152.54,151.39,True,True,True,21.21,6.37,24764999680.0,16161999872.0,68.72,1.48,164.95,15.06,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,5,6,0,BAJA
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,172732104704.0,0.404,0.40655,DEFENSIVO,-1,139.16,46.15,144.74,125.53,True,True,True,20.53,7.61,14577000448.0,8510000128.0,112.92,1.75,157.86,13.44,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,369527095296.0,0.587,0.07231,DEFENSIVO,-1,185.52,37.66,191.67,164.29,False,True,True,27.94,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,12.09,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.22,7,6,0,BAJA
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,619285774336.0,0.288,0.110810004,DEFENSIVO,-1,148.99,37.43,154.56,125.55,False,True,True,22.24,2.4,59385999360.0,28843999232.0,18.94,0.85,162.71,9.21,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.22,7,6,0,BAJA
RTX,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,266718265344.0,0.428,0.109519996,DEFENSIVO,-1,198.16,48.18,200.55,176.62,True,True,True,39.87,4.08,14734999552.0,6732000256.0,59.51,2.71,216.34,9.17,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,6,0,BAJA
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76053102592.0,1.145,0.93718004,BALANCEADO,1,263.89,45.44,277.12,260.63,True,True,True,25.18,23.61,4655000064.0,3065999872.0,285.52,1.98,275.88,4.54,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,6,0,BAJA
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,95655288832.0,0.782,0.12445,DEFENSIVO,0,64.36,41.03,70.73,92.58,True,True,False,33.18,3.94,5338999808.0,2897999872.0,48.92,2.24,98.72,53.39,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166478692352.0,1.679,0.16690001,AGRESIVO,0,468.73,49.5,480.35,503.86,True,True,False,59.71,9.34,3558000128.0,2856000000.0,0.95,0.05,599.24,27.84,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
CI,The Cigna Group,Healthcare,Healthcare Plans,CORE,S&P 500,71589724160.0,0.272,0.1513,DEFENSIVO,-1,268.0,46.22,276.06,284.09,True,True,False,12.08,1.69,12046999552.0,5957000192.0,75.14,2.61,338.79,26.41,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
IBM,International Business Machines Corporation,Technology,Information Technology Services,CORE,Dow Jones,229337792512.0,0.685,0.35158002,DEFENSIVO,0,244.39,49.25,252.18,275.67,True,True,False,21.92,7.01,16117999616.0,10570999808.0,197.33,4.01,307.48,25.81,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51161878528.0,0.974,0.65992,BALANCEADO,1,121.2,54.68,122.09,134.56,True,True,False,20.13,15.46,4065999872.0,2672999936.0,279.59,2.29,151.0,24.59,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,68316925952.0,0.498,0.1325,DEFENSIVO,-1,309.54,53.37,310.25,325.35,True,True,False,12.27,1.56,9040000000.0,5662000128.0,74.39,3.62,380.19,22.82,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,72921767936.0,1.345,0.04318,AGRESIVO,1,78.17,56.52,77.55,68.69,True,False,True,23.91,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,20.84,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.82,3,6,0,BAJA
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336607543296.0,1.085,1.45541,BALANCEADO,1,337.95,49.07,355.14,372.67,True,True,False,23.77,26.27,25010999296.0,14156000256.0,514.39,2.64,408.21,20.79,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.82,3,6,0,BAJA
MU,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,502518284288.0,1.606,0.39823002,AGRESIVO,0,445.63,60.14,403.94,254.84,True,False,True,19.26,6.94,36802998272.0,24110999552.0,14.9,0.29,533.73,19.77,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,416472170496.0,1.963,0.07082,ESPECULATIVO,0,255.44,73.87,209.79,201.05,True,False,True,98.25,6.61,6744999936.0,4268999936.0,6.36,0.59,289.35,13.27,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,118505422848.0,0.327,0.40448,DEFENSIVO,-1,202.26,51.84,203.73,225.3,True,True,False,10.52,3.91,14814000128.0,11308000256.0,23.42,0.48,228.48,12.96,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1025128398848.0,0.699,0.09809,DEFENSIVO,0,475.29,41.39,489.23,490.3,True,True,False,15.31,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.04,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56682627072.0,0.224,0.39518002,DEFENSIVO,-1,218.4,64.41,208.43,204.2,True,False,True,5.74,1.98,12494999552.0,10165000192.0,25.09,0.61,239.43,9.63,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,305734221824.0,1.637,0.38863,AGRESIVO,0,385.24,58.88,354.76,257.13,True,False,True,39.59,14.08,8888999936.0,7839000064.0,33.11,0.81,421.88,9.51,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,326850412544.0,1.79,0.65565,AGRESIVO,0,260.23,61.86,229.81,164.61,True,False,True,53.32,32.09,7343528960.0,6213408768.0,44.2,0.61,279.13,7.26,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78141497344.0,0.695,0.13904001,DEFENSIVO,0,52.06,57.96,49.87,40.26,True,False,True,22.15,2.98,7733000192.0,3374000128.0,45.98,1.62,55.61,6.82,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.22,7,6,0,BAJA
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,188500951040.0,0.733,0.083739996,DEFENSIVO,0,90.39,41.51,92.02,81.99,False,True,True,27.39,3.45,14138000384.0,6834999808.0,146.24,6.88,95.16,5.27,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,6,0,BAJA
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,151829446656.0,1.164,0.21525998,BALANCEADO,1,390.91,59.37,370.12,359.34,True,False,True,37.41,7.81,6310000128.0,4087000064.0,54.88,1.69,410.2,4.94,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,6,0,BAJA
TXN,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194538700800.0,0.994,0.30148,BALANCEADO,1,213.67,61.72,206.48,190.55,True,False,True,39.21,11.91,8044000256.0,4973000192.0,90.82,1.84,222.96,4.35,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224155320320.0,1.435,1.00726,AGRESIVO,1,1706.0,62.05,1498.52,1207.24,True,False,True,49.74,40.93,5742102016.0,4557986816.0,111.78,1.06,1688.03,-1.05,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
NOW,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,97759051776.0,1.005,0.15488,BALANCEADO,1,93.46,40.29,106.15,156.32,False,True,False,55.96,7.55,2737999872.0,1748000000.0,18.54,0.88,182.29,95.04,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,-1,BAJA
INTU,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,107776942080.0,1.213,0.23457001,AGRESIVO,1,387.3,41.76,418.59,611.06,False,True,False,25.2,5.64,6106999808.0,4339999744.0,36.15,1.13,603.49,55.82,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
DDOG,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42039308288.0,1.294,0.03343,AGRESIVO,1,118.81,50.99,119.09,138.68,False,True,False,383.24,11.22,7529000.0,107741000.0,34.27,169.88,181.37,52.66,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3037462790144.0,1.107,0.34390998,BALANCEADO,1,408.62,66.12,391.86,472.68,True,False,False,25.54,7.77,175258992640.0,119262003200.0,31.54,0.7,585.41,43.26,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
UBER,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,158701322240.0,1.206,0.39925998,AGRESIVO,1,77.11,61.39,73.37,86.3,True,False,False,16.3,5.9,6312000000.0,10053000192.0,43.81,1.95,103.68,34.45,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95439986688.0,1.492,0.35985002,AGRESIVO,1,1882.55,64.44,1809.08,2130.65,True,False,False,47.79,14.14,4019000064.0,1996999936.0,169.24,2.84,2490.27,32.28,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.82,3,6,0,BAJA
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5652303872.0,1.025,0.14374,BALANCEADO,1,10.57,45.81,11.27,13.24,False,True,False,20.33,2.73,75536000.0,282329984.0,3.9,1.08,13.8,30.61,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1710017478656.0,1.309,0.30238,AGRESIVO,1,676.02,67.4,629.84,681.74,True,False,False,28.74,7.87,101891997696.0,60458000384.0,39.16,0.84,855.68,26.58,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,81516347392.0,1.148,0.055430003,BALANCEADO,1,425.54,55.51,421.03,483.78,True,False,False,65.17,2.67,1615056000.0,1105394944.0,35.58,6.73,535.68,25.88,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
CEG,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,107809832960.0,1.188,0.16364,BALANCEADO,1,297.58,52.59,295.6,328.06,True,False,False,40.27,6.4,5632000000.0,2319000064.0,63.94,1.69,373.3,25.44,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,9,6,0,BAJA
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,81993826304.0,1.041,0.21855,BALANCEADO,1,296.98,56.57,288.62,321.19,True,False,False,73.15,14.75,1908109056.0,1108888064.0,48.71,1.4,371.68,25.15,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,128676724736.0,1.204,0.13087,AGRESIVO,1,430.64,51.1,427.51,495.33,True,False,False,29.36,4.13,7644000256.0,4471000064.0,37.91,1.79,538.52,25.05,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
DIS,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,182587932672.0,1.441,0.12024,AGRESIVO,1,102.94,61.46,101.63,110.74,True,False,False,15.16,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,24.72,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,196194893824.0,0.972,0.13024001,BALANCEADO,1,527.94,64.41,505.03,522.63,True,False,False,29.81,3.72,11137999872.0,6704000000.0,77.25,3.71,654.6,23.99,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.63,4,6,0,BAJA
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79080005632.0,1.446,0.62078,AGRESIVO,1,444.26,51.42,444.2,486.21,True,False,False,32.5,19.46,3736999936.0,2459000064.0,176.81,1.99,544.95,22.66,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,7,-1,BAJA
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,93379215360.0,1.043,0.11885,BALANCEADO,1,164.43,55.17,160.36,166.13,True,False,False,28.5,3.22,6176000000.0,3315000064.0,70.08,3.29,197.87,20.33,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
BLK,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163906568192.0,1.493,,AGRESIVO,1,1053.78,65.81,1015.49,1083.59,True,False,False,26.5,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,16.25,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2671141191680.0,1.383,0.22286,AGRESIVO,1,248.37,75.47,213.67,225.28,True,False,False,34.64,6.48,145730994176.0,77669998592.0,43.44,1.23,281.18,13.21,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.82,3,6,0,BAJA
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,365302480896.0,0.364,62.25,DEFENSIVO,-1,206.53,41.5,219.57,217.11,True,True,True,86.78,-111.64,29254000640.0,4185999872.0,,2.34,249.0,20.56,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.63,4,5,0,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217435078656.0,0.532,,DEFENSIVO,-1,305.89,41.22,320.38,309.36,True,True,True,25.6,-121.43,14593999872.0,8562999808.0,,3.76,344.79,12.72,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.82,3,6,-1,BAJA
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,50820411392.0,1.71,-0.20193,AGRESIVO,0,12.66,60.23,12.69,12.49,True,True,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,10.89,3,2,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.82,3,5,0,BAJA
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,S&P 500,211014664192.0,0.41,0.42848,DEFENSIVO,-1,154.37,45.53,160.34,148.68,True,True,True,25.73,10.34,18173999104.0,8240000000.0,258.08,2.92,170.06,10.16,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,5,5,0,BAJA
TEAM,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,17024680960.0,0.994,-0.13465999,BALANCEADO,1,64.55,42.32,76.0,142.36,True,True,False,,10.77,-22988000.0,-189224992.0,76.38,,165.22,155.95,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
