Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,78.6,40.42,81.25,80.79,False,True,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,23.13,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,5,8,-1,BAJA
QCOM,False,,,,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142370422784.0,1.279,0.2148,AGRESIVO,1,134.26,56.9,134.85,157.22,True,True,False,26.93,6.2,13763999744.0,5365000192.0,64.22,1.08,154.93,15.39,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,7,0,BAJA
AAPL,False,,,,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,263.91,58.18,260.7,251.83,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,12.28,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,7,0,BAJA
GOOGL,False,,,,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,335.82,69.97,307.7,271.69,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.94,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.67,4,7,0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,163.51,43.53,166.07,141.04,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,10.45,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.89,8,7,0,BAJA
ADI,False,,,,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168845410304.0,1.053,0.07862,BALANCEADO,1,353.19,67.57,330.5,273.08,True,False,True,63.23,5.0,5459077120.0,2706852096.0,25.75,1.59,386.59,9.46,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,7,0,BAJA
COST,False,,,,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,436501184512.0,0.978,0.29650998,BALANCEADO,1,985.9,46.65,994.44,949.08,False,True,True,51.22,26.38,13459999744.0,8549000192.0,60.26,0.76,1067.94,8.32,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,7,0,BAJA
ASML,False,,,,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,564325122048.0,1.382,0.50458,AGRESIVO,1,1416.98,52.08,1396.64,1081.07,True,False,True,49.82,24.4,12266399744.0,9609400320.0,23.92,0.38,1511.58,6.68,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,7,0,BAJA
FDX,False,,,,FedEx Corporation,Industrials,Integrated Freight & Logistics,CORE,S&P 500,86434103296.0,1.286,0.15869,AGRESIVO,1,379.2,61.52,367.08,283.93,True,False,True,19.34,2.9,11559999488.0,4477000192.0,140.99,3.64,403.07,6.3,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.07,1,7,0,BAJA
PYPL,False,,,,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45719461888.0,1.411,0.25732002,AGRESIVO,1,49.88,66.28,44.58,60.61,True,False,False,9.18,2.26,6648999936.0,5232999936.0,60.7,1.85,53.0,6.25,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,7,7,0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,156.13,36.25,172.49,165.17,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,25.0,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.75,3,6,0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,905.53,40.2,976.98,904.61,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,33.59,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.63,5,7,-1,BAJA
BA,False,,,,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175754035200.0,1.128,2.90084,BALANCEADO,1,218.46,54.27,220.07,219.32,True,True,True,90.18,32.21,-3238000128.0,1888999936.0,1032.89,,266.76,22.11,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,334.44,38.01,350.8,337.09,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,17.79,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,143.4,41.18,152.31,151.31,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.03,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.75,3,6,0,BAJA
GILD,False,,,,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,138.52,44.6,144.66,125.67,True,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,13.96,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.63,5,6,0,BAJA
RTX,False,,,,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,195.79,44.73,200.4,176.87,True,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,10.49,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
NOC,False,,,,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96487383040.0,0.046,0.26167,DEFENSIVO,-1,673.15,39.67,708.61,615.8,False,True,True,23.34,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,9.35,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.07,1,5,1,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,264.9,46.54,276.85,260.72,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,4.14,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
ISRG,False,,,,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,457.03,42.5,479.91,503.43,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,31.12,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,5,6,0,BAJA
ZTS,False,,,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,119.28,49.7,122.02,134.37,True,True,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,26.59,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,5,6,0,BAJA
SCHW,False,,,,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,175816785920.0,0.901,0.18101999,BALANCEADO,1,92.74,44.46,95.45,95.89,True,True,False,21.58,4.14,,8417500160.0,115.32,,116.85,26.0,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
CI,False,,,,The Cigna Group,Healthcare,Healthcare Plans,CORE,S&P 500,72009113600.0,0.272,0.1513,DEFENSIVO,-1,275.46,53.48,276.08,283.81,True,True,False,12.15,1.7,12046999552.0,5957000192.0,75.14,2.61,338.79,22.99,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.63,5,6,0,BAJA
IBM,False,,,,International Business Machines Corporation,Technology,Information Technology Services,CORE,Dow Jones,230717259776.0,0.685,0.35158002,DEFENSIVO,0,250.29,54.22,251.31,275.45,True,True,False,22.05,7.06,16117999616.0,10570999808.0,197.33,4.01,307.48,22.85,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
GM,False,,,,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,77.69,54.99,77.38,68.83,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,21.59,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
HD,False,,,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,337.16,48.43,354.28,372.52,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,21.07,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
MU,False,,,,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,456.4,63.19,404.89,256.56,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,16.94,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
ALL,False,,,,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,213.65,55.71,208.66,204.26,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,12.07,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
VZ,False,,,,Verizon Communications Inc.,Communication Services,Telecom Services,CORE,Dow Jones,190858641408.0,0.27,0.17069,DEFENSIVO,-1,46.78,40.2,49.16,43.57,False,True,True,11.15,1.83,49997000704.0,17173999616.0,174.78,3.7,51.58,10.26,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,4,7,-1,BAJA
BRK-B,False,,,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,475.17,41.81,488.84,490.24,True,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.07,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
AMAT,False,,,,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306873040896.0,1.637,0.38863,AGRESIVO,0,389.89,60.99,356.36,258.21,True,False,True,39.74,14.13,8888999936.0,7839000064.0,33.11,0.81,421.88,8.2,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
SLB,False,,,,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78832017408.0,0.695,0.13904001,DEFENSIVO,0,51.84,56.31,49.92,40.36,True,False,True,22.35,3.01,7733000192.0,3374000128.0,45.98,1.62,55.61,7.27,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.89,8,6,0,BAJA
LRCX,False,,,,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,261.14,62.2,230.53,165.45,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,6.89,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
TSLA,False,,,,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1464667996160.0,1.915,0.049250003,ESPECULATIVO,0,389.44,56.44,390.45,398.37,True,True,False,358.1,17.83,10503000064.0,3793999872.0,17.76,1.4,415.3,6.64,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
ETN,False,,,,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,153470435328.0,1.164,0.21525998,BALANCEADO,1,392.97,60.58,370.81,359.54,True,False,True,37.81,7.89,6310000128.0,4087000064.0,54.88,1.69,410.2,4.39,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
TGT,False,,,,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,123.77,59.61,117.5,102.07,True,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,0.77,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.75,3,6,0,BAJA
TXN,False,,,,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194647949312.0,0.994,0.30148,BALANCEADO,1,222.71,70.04,206.49,190.64,True,False,True,39.23,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,0.11,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
KLAC,False,,,,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224500891648.0,1.435,1.00726,AGRESIVO,1,1731.56,64.73,1506.88,1211.63,True,False,True,49.81,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-2.51,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,96.07,43.67,105.89,155.78,False,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,89.74,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,386.21,41.66,417.68,609.07,False,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,56.26,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
DDOG,False,,,,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,123.36,55.37,119.21,138.63,True,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,47.03,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MSFT,False,,,,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3077227413504.0,1.107,0.34390998,BALANCEADO,1,419.71,70.54,392.08,472.3,True,False,False,25.88,7.87,175258992640.0,119262003200.0,31.54,0.7,585.41,39.48,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MELI,True,MELI.BA,MELID.BA,1.0,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95381684224.0,1.492,0.35985002,AGRESIVO,1,1821.25,56.34,1803.3,2126.63,True,False,False,47.76,14.13,4019000064.0,1996999936.0,169.24,2.84,2490.27,36.73,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
UBER,False,,,,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,160296370176.0,1.206,0.39925998,AGRESIVO,1,76.62,59.49,73.35,86.22,True,False,False,16.47,5.96,6312000000.0,10053000192.0,43.81,1.95,103.68,35.31,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.68,46.98,11.24,13.22,False,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,29.26,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
TMO,False,,,,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,197349523456.0,0.972,0.13024001,BALANCEADO,1,515.02,55.98,504.0,523.19,True,False,False,29.99,3.74,11137999872.0,6704000000.0,77.25,3.71,654.6,27.1,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.63,5,6,0,BAJA
META,False,,,,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1706665836544.0,1.309,0.30238,AGRESIVO,1,675.44,67.35,629.43,681.4,True,False,False,28.69,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,26.68,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
CEG,False,,,,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,299.01,53.38,296.15,327.93,True,False,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,24.84,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,4.83,9,6,0,BAJA
SPGI,False,,,,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,129508884480.0,1.204,0.13087,AGRESIVO,1,436.47,54.1,426.87,494.88,True,False,False,29.55,4.16,7644000256.0,4471000064.0,37.91,1.79,538.52,23.38,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
DIS,False,,,,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,183137665024.0,1.441,0.12024,AGRESIVO,1,104.24,64.61,101.64,110.64,True,False,False,15.21,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,23.17,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
MCO,False,,,,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79491186688.0,1.446,0.62078,AGRESIVO,1,448.62,53.71,443.8,485.95,True,False,False,32.67,19.56,3736999936.0,2459000064.0,176.81,1.99,544.95,21.47,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
CDNS,False,,,,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,84500733952.0,1.041,0.21855,BALANCEADO,1,306.35,60.76,289.52,321.22,True,False,False,75.38,15.2,1908109056.0,1108888064.0,48.71,1.4,371.68,21.32,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
SNPS,False,,,,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,83626401792.0,1.148,0.055430003,BALANCEADO,1,442.01,61.17,421.74,483.49,True,False,False,66.85,2.74,1615056000.0,1105394944.0,35.58,6.73,535.68,21.19,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
ICE,False,,,,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,94089093120.0,1.043,0.11885,BALANCEADO,1,163.65,53.53,160.38,166.04,True,False,False,28.71,3.25,6176000000.0,3315000064.0,70.08,3.29,197.87,20.91,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
BLK,False,,,,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163937665024.0,1.493,,AGRESIVO,1,1024.38,56.62,1014.47,1083.44,True,False,False,26.51,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,19.59,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,7,6,0,BAJA
AMZN,False,,,,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2675926630400.0,1.383,0.22286,AGRESIVO,1,248.79,75.78,213.87,225.43,True,False,False,34.7,6.5,145730994176.0,77669998592.0,43.44,1.23,281.18,13.02,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
ABBV,False,,,,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,369016897536.0,0.364,62.25,DEFENSIVO,-1,208.59,43.76,219.27,217.23,True,True,True,87.66,-112.77,29254000640.0,4185999872.0,,2.34,249.0,19.37,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.63,5,5,0,BAJA
F,False,,,,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,51121242112.0,1.71,-0.20193,AGRESIVO,0,12.48,56.06,12.67,12.49,True,True,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,12.49,3,2,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,306.87,42.86,320.14,309.43,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,12.36,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
