Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
DHR,False,,,,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,194.59,49.74,198.96,209.55,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,34.32,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,7,0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.65,47.27,11.17,13.2,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,29.62,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
CEG,False,,,,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,291.01,48.33,297.95,327.79,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,28.28,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.67,9,7,0,BAJA
ACN,False,,,,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,198.48,50.26,204.44,245.38,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,26.96,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
SYK,False,,,,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,343.93,51.79,353.08,367.8,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,22.3,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,7,0,BAJA
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,81.69,54.04,81.36,80.83,True,False,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,18.47,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.32,7,7,0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,145.77,61.26,141.19,137.69,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,12.62,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,339.74,70.49,308.04,273.33,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,10.65,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.56,3,7,0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,274.12,67.34,260.53,252.45,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,8.1,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,106.44,65.85,105.58,97.18,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,5.89,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,923.66,45.87,971.4,906.08,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,30.97,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.32,7,6,0,BAJA
MPC,False,,,,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,66060111872.0,0.577,0.24193001,DEFENSIVO,-1,214.04,38.71,220.76,190.81,False,True,True,16.97,3.82,9470999552.0,4043000064.0,142.65,3.63,244.67,14.31,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,145.48,47.78,151.84,151.16,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,13.39,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.38,6,6,0,BAJA
OXY,False,,,,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55678726144.0,0.23,0.05929,DEFENSIVO,-1,54.54,39.59,55.66,46.53,False,True,True,41.59,2.0,11255000064.0,1350000000.0,63.8,2.07,61.72,13.16,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
CVX,False,,,,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,369238278144.0,0.587,0.07231,DEFENSIVO,-1,185.31,39.97,192.04,164.89,False,True,True,27.92,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,12.22,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
NOC,False,,,,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96487383040.0,0.046,0.26167,DEFENSIVO,-1,666.87,37.75,707.53,617.44,False,True,True,23.34,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,10.38,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
XOM,False,,,,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,622112210944.0,0.288,0.110810004,DEFENSIVO,-1,148.01,39.33,154.75,126.15,False,True,True,22.34,2.41,59385999360.0,28843999232.0,18.94,0.85,162.71,9.93,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
RTX,False,,,,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,197.65,47.99,200.43,177.4,True,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,9.45,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
CME,False,,,,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,289.4,38.95,306.04,281.29,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,7.69,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,271.9,54.19,276.21,260.89,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,1.46,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
BSX,False,,,,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,96029204480.0,0.782,0.12445,DEFENSIVO,0,63.55,40.04,69.66,91.96,True,True,False,33.31,3.95,5338999808.0,2897999872.0,48.92,2.24,98.72,55.34,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,6,0,BAJA
ABT,False,,,,Abbott Laboratories,Healthcare,Medical Devices,CORE,S&P 500,177556439040.0,0.782,0.12961,DEFENSIVO,0,96.9,30.96,107.75,122.4,False,True,False,27.47,3.4,12033000448.0,6499999744.0,26.79,1.17,131.44,35.64,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,6,0,BAJA
ISRG,False,,,,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,471.71,51.84,479.65,502.75,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,27.04,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,6,0,BAJA
ZTS,False,,,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,121.43,54.19,121.82,134.0,True,True,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,24.35,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.32,7,5,1,BAJA
MU,False,,,,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,447.52,59.97,407.72,259.86,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,19.26,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
HD,False,,,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,345.01,53.6,352.77,372.27,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,18.32,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
GM,False,,,,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,80.78,61.75,77.24,69.11,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,16.94,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,26.49,41.14,27.84,26.8,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,14.73,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.56,3,6,0,BAJA
PGR,False,,,,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,118464413696.0,0.327,0.40448,DEFENSIVO,-1,202.96,52.7,203.61,224.39,True,True,False,10.51,3.91,14814000128.0,11308000256.0,23.42,0.48,228.48,12.57,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
ALL,False,,,,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,216.1,58.9,208.86,204.45,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,10.8,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
BRK-B,False,,,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,474.71,41.37,487.67,490.14,True,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.17,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
VLO,False,,,,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70567206912.0,0.612,0.08299,DEFENSIVO,0,224.86,43.38,224.98,178.91,False,True,True,31.22,2.97,7599000064.0,2340999936.0,43.99,1.54,246.67,9.7,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
AMAT,False,,,,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306873040896.0,1.637,0.38863,AGRESIVO,0,393.1,61.19,360.13,260.29,True,False,True,39.74,14.13,8888999936.0,7839000064.0,33.11,0.81,421.88,7.32,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
WMT,False,,,,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,994636201984.0,0.661,0.21847,DEFENSIVO,0,128.26,57.9,125.63,110.87,True,False,True,45.7,9.98,44027998208.0,21892999168.0,64.44,1.55,136.44,6.38,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.38,6,6,0,BAJA
LRCX,False,,,,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,264.12,62.28,232.7,167.13,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,5.68,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,5,1,BAJA
SLB,False,,,,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78832017408.0,0.695,0.13904001,DEFENSIVO,0,52.96,60.31,50.01,40.53,True,False,True,22.35,3.01,7733000192.0,3374000128.0,45.98,1.62,55.61,5.01,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
ASML,False,,,,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,564325122048.0,1.382,0.50458,AGRESIVO,1,1453.13,55.19,1400.99,1087.66,True,False,True,49.82,24.4,12266399744.0,9609400320.0,23.92,0.38,1511.58,4.02,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
FDX,False,,,,FedEx Corporation,Industrials,Integrated Freight & Logistics,CORE,S&P 500,86434103296.0,1.286,0.15869,AGRESIVO,1,392.99,67.99,368.29,285.49,True,False,True,19.34,2.9,11559999488.0,4477000192.0,140.99,3.64,403.07,2.57,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
ADI,False,,,,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168845410304.0,1.053,0.07862,BALANCEADO,1,381.62,78.12,332.72,274.42,True,False,True,63.23,5.0,5459077120.0,2706852096.0,25.75,1.59,386.59,1.3,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
ETN,False,,,,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,153470435328.0,1.164,0.21525998,BALANCEADO,1,407.28,66.53,372.68,360.04,True,False,True,37.81,7.89,6310000128.0,4087000064.0,54.88,1.69,410.2,0.72,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
TGT,False,,,,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,128.88,66.94,118.14,102.31,True,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,-3.23,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.38,6,6,0,BAJA
TXN,False,,,,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194647949312.0,0.994,0.30148,BALANCEADO,1,232.01,75.32,206.79,190.82,True,False,True,39.23,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,-3.9,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
KLAC,False,,,,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224500891648.0,1.435,1.00726,AGRESIVO,1,1777.79,66.98,1525.57,1220.39,True,False,True,49.81,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-5.05,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
DDOG,False,,,,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,127.07,58.74,119.84,138.57,True,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,42.73,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
MSFT,True,MSFT.BA,MSFTC.BA,30.0,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3077227413504.0,1.107,0.34390998,BALANCEADO,1,421.55,70.48,392.83,471.61,True,False,False,25.88,7.87,175258992640.0,119262003200.0,31.54,0.7,585.41,38.87,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
UBER,False,,,,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,160296370176.0,1.206,0.39925998,AGRESIVO,1,76.78,59.27,73.44,86.07,True,False,False,16.47,5.96,6312000000.0,10053000192.0,43.81,1.95,103.68,35.03,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
MELI,True,MELI.BA,MELID.BA,120.0,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95381684224.0,1.492,0.35985002,AGRESIVO,1,1859.22,60.05,1795.87,2120.34,True,False,False,47.76,14.13,4019000064.0,1996999936.0,169.24,2.84,2490.27,33.94,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
META,True,META.BA,METAC.BA,24.0,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1706665836544.0,1.309,0.30238,AGRESIVO,1,675.84,64.7,629.96,681.07,True,False,False,28.69,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,26.61,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.56,3,6,0,BAJA
TMO,False,,,,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,197349523456.0,0.972,0.13024001,BALANCEADO,1,526.21,60.29,502.92,524.21,True,False,False,29.99,3.74,11137999872.0,6704000000.0,77.25,3.71,654.6,24.4,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.32,7,6,0,BAJA
SPGI,False,,,,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,129508884480.0,1.204,0.13087,AGRESIVO,1,441.38,56.29,426.21,494.02,True,False,False,29.55,4.16,7644000256.0,4471000064.0,37.91,1.79,538.52,22.01,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
ICE,False,,,,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,94089093120.0,1.043,0.11885,BALANCEADO,1,162.44,51.44,160.2,165.84,True,False,False,28.71,3.25,6176000000.0,3315000064.0,70.08,3.29,197.87,21.81,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
DIS,False,,,,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,183137665024.0,1.441,0.12024,AGRESIVO,1,106.39,69.18,101.64,110.47,True,False,False,15.21,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,20.68,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.56,3,6,0,BAJA
MCO,False,,,,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79491186688.0,1.446,0.62078,AGRESIVO,1,456.43,57.75,443.65,485.51,True,False,False,32.67,19.56,3736999936.0,2459000064.0,176.81,1.99,544.95,19.39,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
CDNS,False,,,,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,84500733952.0,1.041,0.21855,BALANCEADO,1,314.19,64.14,291.2,321.25,True,False,False,75.38,15.2,1908109056.0,1108888064.0,48.71,1.4,371.68,18.3,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
SNPS,False,,,,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,83626401792.0,1.148,0.055430003,BALANCEADO,1,455.22,65.35,423.23,482.78,True,False,False,66.85,2.74,1615056000.0,1105394944.0,35.58,6.73,535.68,17.67,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
BLK,False,,,,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163937665024.0,1.493,,AGRESIVO,1,1055.59,62.75,1014.02,1083.36,True,False,False,26.51,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,16.05,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
AMZN,False,,,,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2675926630400.0,1.383,0.22286,AGRESIVO,1,247.52,72.03,214.74,225.72,True,False,False,34.7,6.5,145730994176.0,77669998592.0,43.44,1.23,281.18,13.6,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
QCOM,False,,,,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142370422784.0,1.279,0.2148,AGRESIVO,1,137.37,63.09,134.62,156.98,True,False,False,26.93,6.2,13763999744.0,5365000192.0,64.22,1.08,154.93,12.78,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
COST,False,,,,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,436501184512.0,0.978,0.29650998,BALANCEADO,1,1007.55,55.05,995.26,949.28,False,False,True,51.22,26.38,13459999744.0,8549000192.0,60.26,0.76,1067.94,5.99,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.38,6,6,0,BAJA
PYPL,False,,,,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45719461888.0,1.411,0.25732002,AGRESIVO,1,50.68,68.1,44.99,60.36,True,False,False,9.18,2.26,6648999936.0,5232999936.0,60.7,1.85,53.0,4.57,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.04,8,6,0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,158.71,41.58,171.58,164.99,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,22.97,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.38,6,6,-1,BAJA
ABBV,False,,,,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,369016897536.0,0.364,62.25,DEFENSIVO,-1,205.74,40.32,218.83,217.4,True,True,True,87.66,-112.77,29254000640.0,4185999872.0,,2.34,249.0,21.03,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.32,7,5,0,BAJA
LMT,False,,,,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,594.68,37.64,636.01,521.62,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,12.3,3,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,5,0,BAJA
