Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
DD,False,,,,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,CORE,S&P 500,19159748608.0,1.122,0.0051700003,BALANCEADO,1,46.66,51.55,47.18,38.89,True,True,True,222.6,1.37,1512000000.0,57000000.0,24.48,2.28,55.87,19.73,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.67,1,8.0,0.0,MEDIA
PHG,False,,,,Koninklijke Philips N.V.,Healthcare,Medical Devices,CORE,S&P 500,27268501504.0,0.964,0.078150004,BALANCEADO,1,28.44,50.5,29.13,27.93,True,True,True,26.1,2.1,2016000000.0,899000000.0,73.57,4.01,33.74,18.64,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.65,4,0.0,8.0,MEDIA
ECL,False,,,,Ecolab Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,76534013952.0,1.024,0.22516,BALANCEADO,1,270.3,47.51,281.2,273.08,True,True,True,37.22,7.82,3928000000.0,2075600000.0,91.77,2.29,318.57,17.86,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.67,1,8.0,0.0,MEDIA
CMCSA,False,,,,Comcast Corporation,Communication Services,Telecom Services,CORE,S&P 500,103413727232.0,0.79,0.2141,DEFENSIVO,0,29.74,59.14,29.98,29.21,True,True,True,5.27,1.06,36879998976.0,19997999104.0,107.86,2.85,32.68,9.89,3,5,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.54,6,8.0,0.0,MEDIA
KEP,False,,,,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,19323119616.0,0.991,0.19114,BALANCEADO,1,15.05,45.16,17.33,16.03,True,True,True,3.32,0.59,26685313384448.0,8544918175744.0,269.57,4.98,16.0,6.31,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.75,3,0.0,8.0,MEDIA
NTES,False,,,,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,GROWTH,S&P 500,73397493760.0,0.82,0.22625,BALANCEADO,1,115.02,49.14,115.87,133.32,True,True,False,14.98,15.62,38082293760.0,33759799296.0,4.08,0.18,163.95,42.54,2,5,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,5.54,6,0.0,8.0,MEDIA
PAGS,False,,,,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,GROWTH,S&P 500,3116640512.0,1.414,0.14456001,AGRESIVO,1,11.15,58.97,10.43,9.75,True,False,True,7.8,1.07,9199995904.0,2118361984.0,18.03,0.29,12.89,15.64,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.61,5,0.0,8.0,MEDIA
DAL,False,,,,"Delta Air Lines, Inc.",Industrials,Airlines,CORE,S&P 500,46469193728.0,1.306,0.2499,AGRESIVO,1,70.11,56.22,66.64,62.86,True,False,True,10.33,2.27,7775000064.0,4476000256.0,105.02,2.75,79.61,13.55,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,6.1,2,8.0,0.0,MEDIA
BSX,False,,,,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,96029204480.0,0.782,0.12445,DEFENSIVO,0,60.06,32.03,69.29,91.72,True,True,False,33.31,3.95,5338999808.0,2897999872.0,48.92,2.24,98.72,64.37,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,7.0,0.0,BAJA
IFF,False,,,,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,18749493248.0,1.032,-0.02559,BALANCEADO,1,73.39,52.31,74.52,69.03,True,True,True,,1.33,1858000000.0,-361000000.0,46.88,3.58,89.12,21.43,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.67,1,0.0,7.0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,26.22,39.06,27.82,26.79,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,15.91,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.54,6,7.0,0.0,BAJA
HON,False,,,,Honeywell International Inc.,Industrials,Conglomerates,CORE,Dow Jones,140449202176.0,0.915,0.26136,BALANCEADO,1,221.5,38.88,234.54,211.89,False,True,True,31.94,10.13,8467999744.0,4424999936.0,236.61,4.2,251.5,13.54,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.1,2,7.0,0.0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,251.9,57.11,252.19,248.62,True,True,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,13.37,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.23,7,6.0,1.0,BAJA
DE,False,,,,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,154829553664.0,0.992,0.19566,BALANCEADO,1,589.45,51.23,595.51,513.58,True,True,True,32.39,5.89,8588000256.0,4814000128.0,376.02,5.64,665.1,12.83,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.1,2,7.0,0.0,BAJA
VZ,False,,,,Verizon Communications Inc.,Communication Services,Telecom Services,CORE,Dow Jones,190858641408.0,0.27,0.17069,DEFENSIVO,-1,46.6,39.75,49.15,43.62,False,True,True,11.15,1.83,49997000704.0,17173999616.0,174.78,3.7,51.58,10.69,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.54,6,7.0,0.0,BAJA
NGG,False,,,,National Grid plc,Utilities,Utilities - Regulated Electric,CORE,S&P 500,84215037952.0,0.638,0.07868,DEFENSIVO,0,84.67,39.59,88.7,78.38,False,True,True,21.01,8.47,7142000128.0,2872000000.0,123.36,6.43,92.05,8.71,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,0.0,7.0,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,100.79,49.79,105.55,154.2,True,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,80.86,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,409.14,49.95,415.35,603.44,True,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,47.5,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
NKE,True,NKE.BA,NKEC.BA,12.0,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,CORE,Dow Jones,67891269632.0,1.319,0.16016,AGRESIVO,1,46.28,40.07,54.38,65.18,True,True,False,30.16,4.82,3864000000.0,2249999872.0,79.33,2.89,63.64,37.51,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.23,7,7.0,0.0,BAJA
DHR,False,,,,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,191.85,46.0,198.49,209.5,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,36.23,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,7.0,0.0,BAJA
CEG,False,,,,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,280.44,42.61,298.26,327.62,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,33.11,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,7.0,0.0,BAJA
FSLR,False,,,,"First Solar, Inc.",Technology,Solar,CORE,S&P 500,20327534592.0,1.607,0.1745,AGRESIVO,0,188.31,41.24,203.7,220.71,True,True,False,13.31,2.13,2126080000.0,1528228992.0,6.87,0.31,249.03,32.25,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.73,48.29,11.12,13.19,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,28.66,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
ACN,False,,,,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,196.73,48.8,203.5,244.82,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,28.09,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.28,70.16,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,15.01,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.67,1,0.0,7.0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,158.79,40.59,166.14,141.51,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,13.74,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.79,9,7.0,0.0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,144.6,58.59,140.95,137.72,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,13.53,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.1,2,7.0,0.0,BAJA
HWM,False,,,,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,CORE,S&P 500,98881847296.0,1.235,0.30443,AGRESIVO,1,246.62,50.77,246.1,207.81,True,False,True,66.48,18.5,2388000000.0,1506000000.0,60.02,1.35,278.66,12.99,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.1,2,0.0,7.0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,333.04,63.69,308.2,274.08,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,12.88,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.54,6,7.0,0.0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,266.54,57.17,260.28,252.71,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,11.18,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.61,5,7.0,0.0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,105.82,61.74,105.37,97.19,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,6.52,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.1,2,7.0,0.0,BAJA
MOS,False,,,,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.36,42.9,26.92,29.21,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,26.65,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.67,1,0.0,7.0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,154.88,35.67,170.99,164.86,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,26.01,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.09,8,6.0,0.0,BAJA
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,302.08,38.79,319.06,309.6,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.14,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.23,7,6.0,0.0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,901.19,40.76,968.19,906.67,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,34.23,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
NEM,False,,,,Newmont Corporation,Basic Materials,Gold,CORE,S&P 500,119377870848.0,0.475,0.22343999,DEFENSIVO,-1,109.74,45.43,115.24,93.58,True,True,True,17.17,3.53,13845999616.0,7085000192.0,16.74,0.41,140.11,27.68,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.67,1,0.0,6.0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,326.22,32.74,349.39,337.65,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,20.76,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.1,2,6.0,0.0,BAJA
GILD,False,,,,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,132.68,33.23,143.82,126.03,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,18.98,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.54,41.64,151.49,151.07,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.73,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.09,8,6.0,0.0,BAJA
MRK,False,,,,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,112.4,36.93,118.89,98.74,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,15.0,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
RTX,False,,,,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,188.54,35.54,200.19,177.6,False,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,14.74,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.1,2,6.0,0.0,BAJA
NMR,False,,,,"Nomura Holdings, Inc.",Financial Services,Capital Markets,CORE,S&P 500,23962042368.0,0.609,0.09928001,DEFENSIVO,0,8.3,50.79,8.37,7.75,True,True,True,11.22,1.06,,360165998592.0,895.37,,9.37,12.87,3,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.76,10,0.0,6.0,BAJA
CVX,False,,,,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,369238278144.0,0.587,0.07231,DEFENSIVO,-1,184.87,39.88,192.07,165.07,False,True,True,27.92,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,12.49,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.79,9,6.0,0.0,BAJA
SO,False,,,,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,92.48,33.58,95.52,92.64,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,10.49,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,6.0,0.0,BAJA
DUK,False,,,,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,126.48,37.66,129.41,123.38,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,10.41,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,6.0,0.0,BAJA
CME,False,,,,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,284.61,34.59,305.65,281.32,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,9.51,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.76,10,6.0,0.0,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,270.77,52.65,275.77,260.95,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,1.89,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.1,2,6.0,0.0,BAJA
ISRG,False,,,,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,454.77,42.33,478.86,502.27,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,31.77,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
MDT,False,,,,Medtronic plc,Healthcare,Medical Devices,CORE,S&P 500,106523934720.0,0.764,0.0939,DEFENSIVO,0,82.82,30.39,91.15,94.45,False,True,False,23.18,2.17,9440000000.0,4613000192.0,57.06,2.97,109.08,31.71,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
V,False,,,,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,609318338560.0,0.799,0.53954,DEFENSIVO,0,309.6,50.03,311.41,334.1,True,True,False,29.67,15.77,28987000832.0,20592001024.0,54.61,0.73,394.86,27.54,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.76,10,6.0,0.0,BAJA
ZTS,False,,,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,119.42,49.16,121.69,133.8,True,True,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,26.44,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.65,4,6.0,0.0,BAJA
HMC,False,,,,"Honda Motor Co., Ltd.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,32861489152.0,0.271,0.042969998,DEFENSIVO,-1,24.96,48.03,26.89,30.25,True,True,False,10.61,0.41,1149263020032.0,496010985472.0,106.01,11.79,30.63,22.74,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.23,7,6.0,0.0,BAJA
IP,False,,,,International Paper Company,Consumer Cyclical,Packaging & Containers,CORE,S&P 500,19022163968.0,1.099,-0.24678,BALANCEADO,1,35.93,43.74,39.71,43.24,True,True,False,,1.28,3948000000.0,-2838000128.0,71.07,2.67,43.43,20.87,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.23,7,0.0,6.0,BAJA
MU,False,,,,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,449.02,60.42,408.82,261.5,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,18.86,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.61,5,6.0,0.0,BAJA
HD,False,,,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,344.41,52.67,352.08,372.17,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,18.53,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.23,7,6.0,0.0,BAJA
GM,False,,,,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,79.75,58.22,77.14,69.25,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,18.45,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.23,7,6.0,0.0,BAJA
MMM,False,,,,3M Company,Industrials,Conglomerates,CORE,Dow Jones,78430896128.0,1.158,0.75501,BALANCEADO,1,148.13,45.72,154.86,158.38,True,True,False,24.82,16.79,6016000000.0,3249999872.0,276.64,2.18,174.67,17.92,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.1,2,6.0,0.0,BAJA
EOG,False,,,,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71533092864.0,0.333,0.16829,DEFENSIVO,-1,131.59,43.7,132.05,117.26,False,True,True,14.62,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,13.79,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.79,9,6.0,0.0,BAJA
BRK-B,False,,,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,469.62,35.93,486.84,490.05,False,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,11.37,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.76,10,6.0,0.0,BAJA
ALL,False,,,,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,217.96,60.82,209.05,204.54,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,9.85,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.76,10,6.0,0.0,BAJA
LYG,False,,,,Lloyds Banking Group plc,Financial Services,Banks - Regional,CORE,S&P 500,80023953408.0,0.939,0.10148,BALANCEADO,1,5.45,52.4,5.39,4.94,True,False,True,14.73,1.41,,4196000000.0,,,5.9,8.32,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.76,10,0.0,6.0,BAJA
