Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
DHR,True,DHR.BA,DHRC.BA,54.0,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,189.33,42.65,197.99,209.46,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,38.05,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,3,7.0,0.0,BAJA
NKE,True,NKE.BA,NKEC.BA,12.0,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,CORE,Dow Jones,67891269632.0,1.319,0.16016,AGRESIVO,1,46.39,40.42,54.06,65.03,True,True,False,30.16,4.82,3864000000.0,2249999872.0,79.33,2.89,63.64,37.18,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,5,7.0,0.0,BAJA
HMY,False,,,,Harmony Gold Mining Company Limited,Basic Materials,Gold,CORE,S&P 500,11049240576.0,0.796,0.33491,DEFENSIVO,0,17.31,52.65,17.8,17.81,True,True,False,11.08,3.45,30802999296.0,16275999744.0,25.47,0.43,23.73,37.1,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,7.0,0.0,BAJA
ACN,True,ACN.BA,ACNC.BA,75.0,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,192.21,44.45,202.56,244.27,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,31.1,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
CEG,True,CEG.BA,CEGC.BA,45.0,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,285.42,46.27,298.47,327.44,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,30.79,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,7.0,0.0,BAJA
ADP,True,ADP.BA,ADPC.BA,6.0,"Automatic Data Processing, Inc.",Technology,Software - Application,OTRO,Nasdaq,82046468096.0,0.856,0.73843,BALANCEADO,1,200.94,45.79,208.44,260.23,True,True,False,19.49,12.79,6188499968.0,4235300096.0,70.04,0.72,260.6,29.69,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.82,49.4,11.08,13.18,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,27.59,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
SYK,False,,,,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,333.88,44.21,351.9,367.14,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,25.98,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,3,7.0,0.0,BAJA
KGC,False,,,,Kinross Gold Corporation,Basic Materials,Gold,CORE,S&P 500,39073280000.0,1.404,0.31476,AGRESIVO,1,32.56,50.83,32.48,26.62,True,False,True,16.67,4.55,4204300032.0,2390099968.0,8.72,0.18,40.48,24.32,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,7.0,0.0,BAJA
EFX,True,EFX.BA,EFXC.BA,16.0,Equifax Inc.,Industrials,Consulting Services,CORE,S&P 500,23239653376.0,1.559,0.13757,AGRESIVO,1,188.83,51.64,189.78,219.8,True,True,False,36.21,5.04,1868600064.0,660300032.0,110.64,2.81,232.57,23.16,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,1,7.0,0.0,BAJA
TSM,False,,,,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,CORE,S&P 500,1908258111488.0,1.251,0.3621,AGRESIVO,1,374.42,59.79,355.76,299.68,True,False,True,31.5,56.28,2856460222464.0,1908519993344.0,17.13,0.36,457.73,22.25,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
DECK,False,,,,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,GROWTH,S&P 500,16151442432.0,1.211,0.39688,AGRESIVO,1,108.34,54.0,107.86,103.48,True,False,True,15.74,6.04,1359971968.0,1039910976.0,13.14,0.25,128.76,18.85,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,5,7.0,0.0,BAJA
HWM,False,,,,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,CORE,S&P 500,98881847296.0,1.235,0.30443,AGRESIVO,1,236.76,43.83,246.35,208.1,False,True,True,66.48,18.5,2388000000.0,1506000000.0,60.02,1.35,278.66,17.7,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,1,7.0,0.0,BAJA
AVGO,True,AVGO.BA,AVGOC.BA,39.0,Broadcom Inc.,Technology,Semiconductors,OTRO,Nasdaq,1921960640512.0,1.253,0.33370999,AGRESIVO,1,411.74,76.94,337.95,335.19,True,False,True,78.71,24.04,37218000896.0,24971999232.0,82.7,1.77,475.49,15.48,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
CX,False,,,,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,CORE,S&P 500,17156097024.0,0.939,0.030940002,BALANCEADO,1,11.82,54.93,11.59,10.41,True,False,True,43.8,1.51,2788999936.0,394000000.0,54.7,2.67,13.56,14.76,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,7.0,0.0,BAJA
AIG,True,AIG.BA,AIGC.BA,5.0,"American International Group, Inc.",Financial Services,Insurance - Diversified,OTRO,Nasdaq,40671223808.0,0.601,0.07399,DEFENSIVO,0,75.46,43.49,77.36,78.62,True,True,False,13.96,0.99,7920000000.0,3096000000.0,24.41,1.27,86.45,14.56,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.57,9,7.0,0.0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,144.24,57.87,140.64,137.75,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,13.82,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,1,7.0,0.0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.35,72.52,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,13.16,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,7.0,0.0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,160.08,42.44,166.21,141.68,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,12.82,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.55,10,7.0,0.0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,338.0,66.04,308.46,274.88,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.22,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.96,7,7.0,0.0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,271.75,61.65,260.21,253.02,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,9.05,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
UNP,False,,,,Union Pacific Corporation,Industrials,Railroads,CORE,S&P 500,148222345216.0,0.968,0.40377,BALANCEADO,1,253.34,60.69,251.88,233.83,True,False,True,20.84,8.02,12437999616.0,7137999872.0,177.73,2.64,273.33,7.89,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,1,7.0,0.0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,105.88,61.87,105.14,97.22,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,6.45,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,1,7.0,0.0,BAJA
ADBE,True,ADBE.BA,ADBEC.BA,44.0,Adobe Inc.,Technology,Software - Application,OTRO,Nasdaq,104102322176.0,1.518,0.58774,AGRESIVO,1,254.64,55.97,252.97,318.62,True,False,False,14.89,9.07,9516000256.0,7208000000.0,58.34,0.7,329.28,29.31,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
MOS,False,,,,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.57,44.41,26.82,29.14,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,25.57,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,7.0,0.0,BAJA
URBN,False,,,,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,CORE,S&P 500,6722333184.0,1.204,0.17588,AGRESIVO,1,74.09,65.07,66.6,70.83,True,False,False,14.81,2.39,740401984.0,464919008.0,43.53,1.66,82.5,11.35,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,5,7.0,0.0,BAJA
ZM,False,,,,"Zoom Communications, Inc.",Technology,Software - Application,GROWTH,S&P 500,27226482688.0,0.883,0.20275,BALANCEADO,1,90.39,64.47,82.1,82.28,True,False,False,14.88,2.77,1274663936.0,1900147968.0,0.6,0.05,97.33,7.68,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
CL,True,CL.BA,CLC.BA,3.0,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,OTRO,Nasdaq,66173861888.0,0.331,4.9747,DEFENSIVO,-1,82.31,38.69,89.46,84.03,True,True,True,31.36,1231.04,4867999744.0,2132000000.0,2343.56,1.76,95.63,16.18,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.88,8,6.0,0.0,BAJA
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,302.3,39.29,318.59,309.65,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.05,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.37,5,6.0,0.0,BAJA
SUZ,False,,,,Suzano S.A.,Basic Materials,Paper & Paper Products,CORE,S&P 500,11761462272.0,0.277,0.35192,DEFENSIVO,-1,9.57,46.36,10.21,9.55,True,True,True,4.38,1.39,20995436544.0,13408189440.0,231.46,4.85,12.99,35.72,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,2,6.0,0.0,BAJA
LLY,True,LLY.BA,LLYC.BA,56.0,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,920.19,46.18,965.74,907.41,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,31.46,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,3,6.0,0.0,BAJA
VRTX,False,,,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,CORE,S&P 500,111385395200.0,0.367,0.22541,DEFENSIVO,-1,440.32,45.82,459.61,437.73,True,True,True,28.57,5.96,4865999872.0,3953200128.0,10.91,0.42,548.45,24.56,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,3,6.0,0.0,BAJA
CAH,True,CAH.BA,CAHC.BA,3.0,"Cardinal Health, Inc.",Healthcare,Medical Distribution,OTRO,Nasdaq,48072708096.0,0.65,,DEFENSIVO,0,202.86,33.55,216.44,187.96,False,True,True,29.39,-16.72,3823000064.0,1662000000.0,,2.36,248.27,22.38,3,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,3,6.0,0.0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,323.3,30.96,348.64,337.79,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,21.85,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,1,6.0,0.0,BAJA
UL,False,,,,Unilever PLC,Consumer Defensive,Household & Personal Products,CORE,S&P 500,125114834944.0,0.462,0.30955,DEFENSIVO,-1,57.2,37.27,64.38,66.99,True,True,False,18.78,6.85,10849000448.0,5681999872.0,160.79,2.61,69.2,20.97,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.88,8,6.0,0.0,BAJA
HSY,False,,,,The Hershey Company,Consumer Defensive,Confectioners,CORE,S&P 500,38559928320.0,0.175,0.1889,DEFENSIVO,-1,189.65,30.13,214.85,192.38,False,True,True,43.73,8.32,1975124992.0,883259008.0,123.76,2.91,227.78,20.11,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.88,8,8.0,-2.0,BAJA
GILD,True,GILD.BA,GILDC.BA,4.0,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,133.5,34.87,143.47,126.14,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,18.25,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,3,6.0,0.0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.85,42.69,151.19,150.98,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.47,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.88,8,6.0,0.0,BAJA
