Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
SYK,False,,,,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,338.34,46.16,352.97,367.77,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,24.32,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.53,4,7,0,BAJA
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,81.44,53.1,81.35,80.83,True,False,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,18.83,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.53,4,7,0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,146.77,62.88,141.21,137.7,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,11.85,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,337.42,68.1,308.0,273.31,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.41,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.56,3,7,0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,273.05,66.52,260.51,252.44,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,8.53,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,7,0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,107.11,67.33,105.6,97.19,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,5.23,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,157.55,39.32,171.55,164.98,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,23.88,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
ABBV,False,,,,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,369016897536.0,0.364,62.25,DEFENSIVO,-1,203.71,38.11,218.79,217.39,True,True,True,87.66,-112.77,29254000640.0,4185999872.0,,2.34,249.0,22.23,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.53,4,6,0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,919.9,44.98,971.33,906.06,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,31.5,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.53,4,6,0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,332.14,36.78,350.07,337.49,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,18.6,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
COP,False,,,,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,146552356864.0,0.192,0.12357,DEFENSIVO,-1,116.45,38.78,119.54,100.08,False,True,True,18.85,2.28,24160999424.0,7960999936.0,37.83,1.01,135.78,16.6,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,5,1,BAJA
GILD,False,,,,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,135.87,38.88,144.22,125.92,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,16.18,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.53,4,5,1,BAJA
MPC,False,,,,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,66060111872.0,0.577,0.24193001,DEFENSIVO,-1,214.12,38.8,220.76,190.81,False,True,True,16.97,3.82,9470999552.0,4043000064.0,142.65,3.63,244.67,14.27,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,144.49,45.62,151.82,151.16,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,14.16,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
CVX,False,,,,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,369238278144.0,0.587,0.07231,DEFENSIVO,-1,183.25,37.21,191.99,164.88,False,True,True,27.92,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,13.48,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
OXY,False,,,,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55678726144.0,0.23,0.05929,DEFENSIVO,-1,54.48,39.38,55.66,46.53,False,True,True,41.59,2.0,11255000064.0,1350000000.0,63.8,2.07,61.72,13.29,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,5,1,BAJA
NOC,False,,,,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96487383040.0,0.046,0.26167,DEFENSIVO,-1,656.98,33.89,707.33,617.39,False,True,True,23.34,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,12.04,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
XOM,False,,,,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,622112210944.0,0.288,0.110810004,DEFENSIVO,-1,147.68,38.75,154.74,126.14,False,True,True,22.34,2.41,59385999360.0,28843999232.0,18.94,0.85,162.71,10.18,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,5,1,BAJA
SO,False,,,,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,93.51,37.6,95.47,92.63,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,9.28,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,5,1,BAJA
CME,False,,,,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,287.45,36.68,306.0,281.28,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,8.42,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,272.68,55.05,276.22,260.89,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,1.17,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
ISRG,False,,,,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,465.6,48.19,479.53,502.72,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,28.7,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.53,4,6,0,BAJA
MU,False,,,,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,448.42,60.27,407.74,259.87,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,19.02,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
GM,False,,,,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,80.54,60.94,77.23,69.11,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,17.29,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,7,6,0,BAJA
HD,False,,,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,350.99,58.04,352.89,372.3,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,16.3,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.42,7,6,0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,253.29,58.67,252.72,248.5,True,False,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,12.75,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,7,7,-1,BAJA
ALL,False,,,,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,215.15,57.19,208.84,204.44,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,11.28,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
BRK-B,False,,,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,472.08,38.44,487.61,490.12,False,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.79,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
AMAT,False,,,,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306873040896.0,1.637,0.38863,AGRESIVO,0,391.62,60.35,360.1,260.28,True,False,True,39.74,14.13,8888999936.0,7839000064.0,33.11,0.81,421.88,7.73,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
WMT,False,,,,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,994636201984.0,0.661,0.21847,DEFENSIVO,0,127.92,57.21,125.63,110.87,True,False,True,45.7,9.98,44027998208.0,21892999168.0,64.44,1.55,136.44,6.66,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
SLB,False,,,,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78832017408.0,0.695,0.13904001,DEFENSIVO,0,52.2,56.87,50.0,40.52,True,False,True,22.35,3.01,7733000192.0,3374000128.0,45.98,1.62,55.61,6.53,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
LRCX,False,,,,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,263.16,61.66,232.68,167.12,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,6.07,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
AMD,False,,,,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,416455852032.0,1.963,0.07082,ESPECULATIVO,0,274.95,76.93,213.78,203.13,True,False,True,98.24,6.61,6744999936.0,4268999936.0,6.36,0.59,289.35,5.24,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
ASML,False,,,,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,564325122048.0,1.382,0.50458,AGRESIVO,1,1476.5,57.38,1401.45,1087.78,True,False,True,49.82,24.4,12266399744.0,9609400320.0,23.92,0.38,1511.58,2.38,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
FDX,False,,,,FedEx Corporation,Industrials,Integrated Freight & Logistics,CORE,S&P 500,86434103296.0,1.286,0.15869,AGRESIVO,1,393.76,68.31,368.31,285.5,True,False,True,19.34,2.9,11559999488.0,4477000192.0,140.99,3.64,403.07,2.36,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
ADI,False,,,,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168845410304.0,1.053,0.07862,BALANCEADO,1,381.05,77.97,332.71,274.42,True,False,True,63.23,5.0,5459077120.0,2706852096.0,25.75,1.59,386.59,1.45,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
ETN,False,,,,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,153470435328.0,1.164,0.21525998,BALANCEADO,1,407.57,66.64,372.69,360.04,True,False,True,37.81,7.89,6310000128.0,4087000064.0,54.88,1.69,410.2,0.65,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
TGT,False,,,,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,130.18,68.49,118.17,102.31,True,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,-4.2,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
TXN,False,,,,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194647949312.0,0.994,0.30148,BALANCEADO,1,233.7,76.13,206.83,190.82,True,False,True,39.23,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,-4.6,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
KLAC,False,,,,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224500891648.0,1.435,1.00726,AGRESIVO,1,1805.32,69.64,1526.12,1220.53,True,False,True,49.81,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-6.5,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MSFT,True,MSFT.BA,MSFTC.BA,30.0,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3077227413504.0,1.107,0.34390998,BALANCEADO,1,418.07,67.4,392.76,471.59,True,False,False,25.88,7.87,175258992640.0,119262003200.0,31.54,0.7,585.41,40.03,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
DDOG,False,,,,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,129.74,61.01,119.89,138.58,True,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,39.8,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
UBER,False,,,,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,160296370176.0,1.206,0.39925998,AGRESIVO,1,77.49,61.39,73.46,86.07,True,False,False,16.47,5.96,6312000000.0,10053000192.0,43.81,1.95,103.68,33.79,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MELI,True,MELI.BA,MELID.BA,120.0,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95381684224.0,1.492,0.35985002,AGRESIVO,1,1870.08,61.06,1796.08,2120.4,True,False,False,47.76,14.13,4019000064.0,1996999936.0,169.24,2.84,2490.27,33.16,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,7,6,0,BAJA
META,True,META.BA,METAC.BA,24.0,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1706665836544.0,1.309,0.30238,AGRESIVO,1,670.91,62.92,629.86,681.04,True,False,False,28.69,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,27.54,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.56,3,6,0,BAJA
TMO,False,,,,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,197349523456.0,0.972,0.13024001,BALANCEADO,1,526.02,60.18,502.92,524.21,True,False,False,29.99,3.74,11137999872.0,6704000000.0,77.25,3.71,654.6,24.44,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.53,4,6,0,BAJA
ICE,False,,,,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,94089093120.0,1.043,0.11885,BALANCEADO,1,160.61,48.44,160.16,165.83,True,False,False,28.71,3.25,6176000000.0,3315000064.0,70.08,3.29,197.87,23.2,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
SPGI,False,,,,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,129508884480.0,1.204,0.13087,AGRESIVO,1,442.74,57.14,426.24,494.03,True,False,False,29.55,4.16,7644000256.0,4471000064.0,37.91,1.79,538.52,21.63,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
DIS,False,,,,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,183137665024.0,1.441,0.12024,AGRESIVO,1,106.3,69.01,101.64,110.47,True,False,False,15.21,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,20.78,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.56,3,6,0,BAJA
MCO,False,,,,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79491186688.0,1.446,0.62078,AGRESIVO,1,459.91,59.44,443.72,485.53,True,False,False,32.67,19.56,3736999936.0,2459000064.0,176.81,1.99,544.95,18.49,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
BLK,False,,,,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163937665024.0,1.493,,AGRESIVO,1,1048.42,61.01,1013.88,1083.32,True,False,False,26.51,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,16.85,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
CDNS,False,,,,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,84500733952.0,1.041,0.21855,BALANCEADO,1,318.5,65.84,291.29,321.27,True,False,False,75.38,15.2,1908109056.0,1108888064.0,48.71,1.4,371.68,16.7,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
SNPS,False,,,,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,83626401792.0,1.148,0.055430003,BALANCEADO,1,460.95,66.95,423.35,482.81,True,False,False,66.85,2.74,1615056000.0,1105394944.0,35.58,6.73,535.68,16.21,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
AMZN,False,,,,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2675926630400.0,1.383,0.22286,AGRESIVO,1,248.28,73.11,214.76,225.73,True,False,False,34.7,6.5,145730994176.0,77669998592.0,43.44,1.23,281.18,13.25,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,7,6,0,BAJA
QCOM,False,,,,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142370422784.0,1.279,0.2148,AGRESIVO,1,137.52,63.36,134.63,156.98,True,False,False,26.93,6.2,13763999744.0,5365000192.0,64.22,1.08,154.93,12.66,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
COST,False,,,,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,436501184512.0,0.978,0.29650998,BALANCEADO,1,997.84,51.39,995.07,949.23,False,False,True,51.22,26.38,13459999744.0,8549000192.0,60.26,0.76,1067.94,7.02,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
PYPL,False,,,,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45719461888.0,1.411,0.25732002,AGRESIVO,1,51.46,70.59,45.0,60.37,True,False,False,9.18,2.26,6648999936.0,5232999936.0,60.7,1.85,53.0,2.99,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,6,0,BAJA
