Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
TEAM,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,17317437440.0,0.994,-0.13465999,BALANCEADO,1,65.22,43.4,76.02,142.37,True,True,False,,10.96,-22988000.0,-189224992.0,76.38,,165.22,153.32,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.45,6,0.0,5.0,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4798293213184.0,2.335,1.01485,ESPECULATIVO,-1,197.43,68.75,182.36,181.32,True,False,True,40.37,30.5,133230002176.0,120066998272.0,7.25,0.09,268.22,35.86,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,0.0,5.0,BAJA
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,CORE,S&P 500,247441604608.0,,0.12028,SIN DATO,0,80.51,46.8,83.08,84.48,True,True,False,12.44,1.51,,20668999680.0,,,98.62,22.5,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175754035200.0,1.128,2.90084,BALANCEADO,1,223.88,60.34,220.36,219.28,True,False,True,90.18,32.21,-3238000128.0,1888999936.0,1032.89,,266.76,19.15,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,0.0,5.0,BAJA
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,CORE,S&P 500,79243337728.0,0.397,0.14864999,DEFENSIVO,-1,750.1,46.74,766.05,672.41,False,True,True,18.07,2.46,4245700096.0,4504900096.0,9.51,0.7,875.45,16.71,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,0.0,5.0,BAJA
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,CORE,S&P 500,73163448320.0,0.389,0.09332,DEFENSIVO,-1,56.94,44.71,58.56,59.96,True,True,False,30.16,2.83,4990000128.0,2451000064.0,84.85,4.4,66.21,16.28,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,0.0,5.0,BAJA
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,339.85,42.17,351.24,336.88,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,15.91,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,0.0,5.0,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,Dow Jones,323822944256.0,0.361,0.43323,DEFENSIVO,-1,75.32,43.0,77.61,71.58,False,True,True,24.75,10.06,16078000128.0,13107000320.0,139.79,2.98,83.67,11.08,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.75,3,0.0,5.0,BAJA
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,118.43,47.81,119.14,98.04,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,9.14,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.61,5,0.0,5.0,BAJA
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,128.55,43.74,128.99,123.19,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,8.63,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,0.0,5.0,BAJA
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,96487383040.0,0.046,0.26167,DEFENSIVO,-1,680.29,42.52,709.29,614.94,False,True,True,23.34,5.79,6819999744.0,4182000128.0,107.26,2.62,736.1,8.2,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,0.0,5.0,BAJA
SO,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,94.81,43.21,95.24,92.59,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,7.78,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,0.0,5.0,BAJA
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,189366353920.0,0.733,0.083739996,DEFENSIVO,0,90.82,43.2,92.03,82.0,False,True,True,27.52,3.46,14138000384.0,6834999808.0,146.24,6.88,95.16,4.78,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,0.0,5.0,BAJA
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,128891314176.0,0.503,0.14337,DEFENSIVO,-1,329.48,52.73,328.99,297.38,True,False,True,12.84,1.75,13267999744.0,10309999616.0,30.94,1.86,342.09,3.83,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,CORE,S&P 500,112631193600.0,0.944,,BALANCEADO,1,98.86,60.75,95.93,89.73,True,False,True,82.38,-13.42,5297299968.0,1368899968.0,,4.81,99.52,0.66,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.73,4,0.0,5.0,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,Dow Jones,358236028928.0,1.519,0.43526,AGRESIVO,1,767.1,58.48,730.1,565.63,True,False,True,40.67,16.71,13960999936.0,8883999744.0,206.67,3.16,746.06,-2.74,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,0.0,5.0,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,S&P 500,491501912064.0,1.597,0.57572,AGRESIVO,1,170.66,66.63,150.54,215.8,True,False,False,30.68,14.65,27441000448.0,16188000256.0,415.26,5.91,246.46,44.42,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,0.0,5.0,BAJA
MA,Mastercard Incorporated,Financial Services,Credit Services,CORE,S&P 500,465731977216.0,0.831,2.09915,BALANCEADO,1,522.14,59.76,513.05,551.29,True,False,False,31.59,60.3,20544000000.0,14968000512.0,256.04,0.97,657.11,25.85,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
V,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,609318338560.0,0.799,0.53954,DEFENSIVO,0,316.53,59.9,312.7,334.95,True,False,False,29.67,15.77,28987000832.0,20592001024.0,54.61,0.73,394.86,24.75,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,134688956416.0,0.766,0.16259001,DEFENSIVO,0,165.12,52.37,160.28,186.28,True,False,False,92.21,12.35,1536499968.0,1281900032.0,4.89,0.3,205.96,24.73,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,0.0,5.0,BAJA
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,CORE,S&P 500,147502776320.0,1.198,,BALANCEADO,1,186.58,61.77,172.0,203.38,True,False,False,28.1,-26.63,10110000128.0,5404000256.0,,1.92,232.65,24.69,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.73,4,0.0,5.0,BAJA
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,68479139840.0,0.498,0.1325,DEFENSIVO,-1,311.11,54.76,310.28,325.35,True,False,False,12.3,1.56,9040000000.0,5662000128.0,74.39,3.62,380.19,22.2,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.61,5,0.0,5.0,BAJA
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,175816785920.0,0.901,0.18101999,BALANCEADO,1,100.32,63.93,95.67,95.88,True,False,False,21.58,4.14,,8417500160.0,115.32,,116.85,16.48,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71533092864.0,0.333,0.16829,DEFENSIVO,-1,133.19,43.11,130.62,117.08,False,False,True,14.62,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,12.42,1,5,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.22,7,0.0,5.0,BAJA
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,CORE,S&P 500,390555009024.0,1.237,0.10217,AGRESIVO,1,54.4,73.41,50.7,51.09,True,False,False,14.28,1.42,,29055000576.0,,,60.56,11.33,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,Dow Jones,824828035072.0,1.043,0.16465001,BALANCEADO,1,306.05,57.61,299.61,303.47,True,False,False,14.65,2.41,,57512001536.0,,,334.43,9.27,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
AXP,American Express Company,Financial Services,Credit Services,CORE,Dow Jones,227389390848.0,1.133,0.33992,BALANCEADO,1,330.96,66.48,318.82,335.87,True,False,False,21.55,6.79,,10700999680.0,190.92,,359.63,8.66,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,8,0.0,5.0,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,S&P 500,454370000896.0,1.669,0.42762002,AGRESIVO,0,107.1,78.31,91.04,106.17,True,False,False,42.34,16.99,13659992064.0,10981200896.0,63.78,1.24,114.03,6.47,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,0.0,5.0,BAJA
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1464667996160.0,1.915,0.049250003,ESPECULATIVO,0,391.94,57.63,391.1,398.01,True,False,False,358.1,17.83,10503000064.0,3793999872.0,17.76,1.4,415.3,5.96,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.73,4,0.0,5.0,BAJA
TGT,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,123.12,58.51,117.26,101.94,False,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,1.3,1,3,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.75,3,0.0,5.0,BAJA
DDOG,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,119.91,52.09,119.11,138.68,False,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,51.26,0,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,0.0,5.0,BAJA
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,51121242112.0,1.71,-0.20193,AGRESIVO,0,12.75,61.86,12.69,12.49,True,False,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,10.11,2,2,4,TENDENCIA FIRME,EVITAR,NULA,0,5.73,4,0.0,4.0,IGNORAR
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,611.14,43.33,636.92,519.6,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,9.28,2,3,4,PULLBACK,EVITAR,NULA,0,5.93,2,0.0,4.0,IGNORAR
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,298.79,46.27,306.31,281.07,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,4.31,2,3,4,PULLBACK,EVITAR,NULA,0,5.0,8,0.0,4.0,IGNORAR
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,CORE,Dow Jones,267404050432.0,1.311,0.13861,AGRESIVO,1,899.79,59.84,870.17,818.22,True,False,True,16.46,2.53,,16243999744.0,596.07,,933.75,3.77,2,1,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,8,0.0,4.0,IGNORAR
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,73125593088.0,0.57,0.12486,DEFENSIVO,-1,134.5,57.93,130.13,118.2,True,False,True,20.2,2.34,8956999680.0,3580000000.0,154.24,5.55,137.47,2.21,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,5.0,9,0.0,4.0,IGNORAR
MS,Morgan Stanley,Financial Services,Capital Markets,CORE,S&P 500,304885039104.0,1.182,0.15614,BALANCEADO,1,191.9,77.94,168.98,162.91,True,False,True,18.81,2.98,,16248999936.0,455.75,,190.33,-0.82,2,1,4,TENDENCIA FIRME,TOMA DE GANANCIA,NULA,0,5.0,8,0.0,4.0,IGNORAR
SNOW,Snowflake Inc.,Technology,Software - Application,CORE,S&P 500,49848213504.0,1.228,-0.53908,AGRESIVO,1,144.24,42.83,164.97,211.5,False,True,False,,25.77,-1286213248.0,-1331616000.0,142.46,,237.89,64.92,1,2,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.45,6,0.0,4.0,IGNORAR
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,11059803136.0,0.943,-0.12236,BALANCEADO,1,63.49,61.21,59.91,85.53,True,False,False,,6.93,-138772000.0,-105663000.0,0.1,,90.41,42.39,1,2,4,SIN SETUP,EVITAR,NULA,0,5.0,9,0.0,4.0,IGNORAR
SHOP,Shopify Inc.,Technology,Software - Application,CORE,S&P 500,165680709632.0,2.822,0.09836,ESPECULATIVO,-1,127.36,57.97,120.29,141.29,True,False,False,135.48,12.32,1928999936.0,1231000064.0,1.4,0.1,159.7,25.39,1,4,4,SIN SETUP,EVITAR,NULA,0,5.45,6,0.0,4.0,IGNORAR
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,52057399296.0,3.606,0.10055,ESPECULATIVO,-1,193.7,58.15,178.99,274.44,True,False,False,43.48,3.5,1671160960.0,1260327040.0,53.12,4.7,237.91,22.82,1,4,4,SIN SETUP,EVITAR,NULA,0,5.0,8,0.0,4.0,IGNORAR
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,104321622016.0,1.072,-0.04137,BALANCEADO,1,411.46,52.05,405.25,460.44,True,False,False,,23.53,-46664000.0,-162502000.0,18.34,,489.86,19.05,1,2,4,SIN SETUP,EVITAR,NULA,0,5.45,6,0.0,4.0,IGNORAR
MET,"MetLife, Inc.",Financial Services,Insurance - Life,CORE,S&P 500,51288125440.0,0.733,0.12020001,DEFENSIVO,0,77.8,70.05,73.23,77.43,True,False,False,16.53,1.8,5961999872.0,3172999936.0,225.97,10.96,89.81,15.44,1,3,4,SIN SETUP,SOBREEXTENDIDA,NULA,0,5.0,8,0.0,4.0,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,Dow Jones,285246226432.0,0.408,0.12538,DEFENSIVO,-1,315.07,68.81,284.73,312.61,True,False,False,23.75,3.03,21624999936.0,12056000512.0,81.62,3.84,360.96,14.57,1,4,4,SIN SETUP,EVITAR,NULA,0,5.61,5,0.0,4.0,IGNORAR
COP,ConocoPhillips,Energy,Oil & Gas E&P,CORE,S&P 500,146552356864.0,0.192,0.12357,DEFENSIVO,-1,119.77,42.32,118.83,99.7,False,False,True,18.85,2.28,24160999424.0,7960999936.0,37.83,1.01,135.78,13.37,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,0.0,4.0,IGNORAR
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,CORE,S&P 500,55678726144.0,0.23,0.05929,DEFENSIVO,-1,56.03,41.43,55.1,46.35,False,False,True,41.59,2.0,11255000064.0,1350000000.0,63.8,2.07,61.72,10.16,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,0.0,4.0,IGNORAR
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,66060111872.0,0.577,0.24193001,DEFENSIVO,-1,223.77,45.13,219.28,190.1,False,False,True,16.97,3.82,9470999552.0,4043000064.0,142.65,3.63,244.67,9.34,1,4,4,SIN SETUP,EVITAR,NULA,0,5.22,7,0.0,4.0,IGNORAR
HUM,Humana Inc.,Healthcare,Healthcare Plans,CORE,S&P 500,23780319232.0,0.445,0.07039,DEFENSIVO,-1,197.55,62.35,181.39,241.35,True,False,False,20.02,1.35,3568999936.0,1188000000.0,74.81,3.72,212.08,7.36,1,4,4,SIN SETUP,EVITAR,NULA,0,5.61,5,0.0,4.0,IGNORAR
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,70567206912.0,0.612,0.08299,DEFENSIVO,0,235.55,50.23,222.86,177.53,False,False,True,31.22,2.97,7599000064.0,2340999936.0,43.99,1.54,246.67,4.72,1,3,4,SIN SETUP,EVITAR,NULA,0,5.22,7,0.0,4.0,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,Nasdaq,10437879808.0,,,SIN DATO,0,55.97,38.88,56.87,47.73,False,True,True,21.58,1.07,,,,,,,3,0,3,PULLBACK,EVITAR,NULA,0,1.8,10,0.0,3.0,IGNORAR
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,CORE,S&P 500,42798755840.0,1.673,-3.67223,AGRESIVO,0,60.42,54.43,61.2,97.63,True,True,False,,108.42,-1006521984.0,-1065057024.0,480.75,,104.63,73.17,2,1,3,PULLBACK,EVITAR,NULA,0,6.56,1,0.0,3.0,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,S&P 500,41927372800.0,2.205,-0.18837999,ESPECULATIVO,-1,72.92,55.6,69.82,59.47,True,False,True,,22.99,-185512992.0,-198208992.0,15.39,,86.68,18.87,2,2,3,TENDENCIA FIRME,EVITAR,NULA,0,5.93,2,0.0,3.0,IGNORAR
C,Citigroup Inc.,Financial Services,Banks - Diversified,CORE,S&P 500,230603980800.0,,0.07649,SIN DATO,0,131.88,76.39,114.31,104.88,True,False,True,16.29,1.2,,14744999936.0,,,133.0,0.85,2,1,3,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,5.0,8,0.0,3.0,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,S&P 500,78322335744.0,2.464,0.21993999,ESPECULATIVO,-1,87.24,67.12,75.33,107.39,True,False,False,42.44,8.58,,1883000064.0,136.04,,103.77,18.95,1,3,3,SIN SETUP,EVITAR,NULA,0,5.0,8,0.0,3.0,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,Nasdaq,642025193472.0,,,SIN DATO,0,699.89,69.29,674.27,665.6,True,False,True,27.73,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,0.0,2.0,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,Nasdaq,249909395456.0,,,SIN DATO,0,636.15,70.5,600.73,597.93,True,False,True,33.59,1.78,,,,,,,2,0,2,TENDENCIA FIRME,SOBREEXTENDIDA,NULA,0,1.8,10,0.0,2.0,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,Nasdaq,39386554368.0,,,SIN DATO,0,485.03,62.02,479.72,469.34,True,False,True,23.76,1.35,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,0.0,2.0,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,Nasdaq,75602444288.0,,,SIN DATO,0,269.17,67.7,256.74,244.82,True,False,True,19.47,1.23,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,0.0,2.0,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,Nasdaq,46810566656.0,,,SIN DATO,0,62.24,65.83,59.2,54.63,True,False,True,17.3,1.18,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,0.0,2.0,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,Nasdaq,436809826304.0,,,SIN DATO,0,703.08,69.62,677.21,668.65,True,False,True,27.74,1.63,,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.8,10,0.0,2.0,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,S&P 500,10007189504.0,,-0.89481,SIN DATO,0,55.69,63.37,50.97,67.47,True,False,False,,20.22,-171512992.0,-245028000.0,270.11,,72.73,30.6,1,1,2,SIN SETUP,EVITAR,NULA,0,5.61,5,0.0,2.0,IGNORAR
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,66953691136.0,1.875,-0.08164,ESPECULATIVO,0,190.1,46.27,193.83,202.01,False,True,False,,45.87,-42443000.0,-102267000.0,241.13,,233.47,22.81,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,5.45,6,0.0,2.0,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,1357746432.0,2.07,-0.55012,ESPECULATIVO,-1,9.34,57.37,9.31,15.61,True,False,False,,1.87,-453099008.0,-434502016.0,8.37,,8.82,-5.59,1,1,1,SIN SETUP,TOMA DE GANANCIA,NULA,0,5.45,6,0.0,1.0,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,Nasdaq,46217424896.0,,,SIN DATO,0,52.32,65.87,50.91,52.7,True,False,False,17.64,1.54,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,0.0,1.0,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,Nasdaq,40721338368.0,,,SIN DATO,0,149.8,70.28,139.08,139.28,True,False,False,35.58,1.0,,,,,,,1,0,1,SIN SETUP,SOBREEXTENDIDA,NULA,0,1.8,10,0.0,1.0,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,Nasdaq,,,,SIN DATO,0,77.21,65.49,70.97,77.48,True,False,False,50.75,,,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.8,10,0.0,1.0,IGNORAR
