Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
ISRG,False,,,,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,456.23,43.03,478.89,502.28,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,31.35,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.74,2,6,0,BAJA
V,False,,,,Visa Inc.,Financial Services,Credit Services,CORE,Dow Jones,609318338560.0,0.799,0.53954,DEFENSIVO,0,310.35,50.93,311.42,334.11,True,True,False,29.67,15.77,28987000832.0,20592001024.0,54.61,0.73,394.86,27.23,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.09,9,5,1,BAJA
ZTS,False,,,,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,120.13,50.71,121.7,133.81,True,True,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,25.7,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.74,2,5,1,BAJA
MU,False,,,,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,447.02,59.77,408.78,261.49,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,19.4,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
GM,False,,,,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,80.02,59.12,77.15,69.25,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,18.05,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.67,3,6,0,BAJA
HD,False,,,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,345.96,53.85,352.11,372.17,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,17.99,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,3,6,0,BAJA
EOG,False,,,,"EOG Resources, Inc.",Energy,Oil & Gas E&P,CORE,S&P 500,71533092864.0,0.333,0.16829,DEFENSIVO,-1,131.31,43.18,132.04,117.26,False,True,True,14.62,2.4,11724000256.0,4979999744.0,30.62,0.78,149.73,14.03,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.4,7,6,0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,253.08,58.43,252.21,248.63,True,False,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,12.84,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.67,3,6,0,BAJA
BRK-B,False,,,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,469.97,36.26,486.85,490.05,False,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,11.28,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.09,9,6,0,BAJA
ALL,False,,,,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,217.93,60.77,209.05,204.54,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,9.86,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.09,9,6,0,BAJA
LRCX,False,,,,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,260.79,60.1,233.28,167.93,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,7.03,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
TSLA,True,TSLA.BA,TSLAC.BA,15.0,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1464667996160.0,1.915,0.049250003,ESPECULATIVO,0,388.65,54.53,389.79,399.62,True,True,False,358.1,17.83,10503000064.0,3793999872.0,17.76,1.4,415.3,6.86,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,3,5,1,BAJA
AMAT,False,,,,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306873040896.0,1.637,0.38863,AGRESIVO,0,395.77,61.92,361.57,261.31,True,False,True,39.74,14.13,8888999936.0,7839000064.0,33.11,0.81,421.88,6.6,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
WMT,False,,,,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,994636201984.0,0.661,0.21847,DEFENSIVO,0,129.22,59.91,125.59,111.02,True,False,True,45.7,9.98,44027998208.0,21892999168.0,64.44,1.55,136.44,5.59,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
ASML,False,,,,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,564325122048.0,1.382,0.50458,AGRESIVO,1,1460.96,55.55,1402.41,1091.11,True,False,True,49.82,24.4,12266399744.0,9609400320.0,23.92,0.38,1511.58,3.46,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
ADI,False,,,,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168845410304.0,1.053,0.07862,BALANCEADO,1,376.75,73.83,333.83,275.08,True,False,True,63.23,5.0,5459077120.0,2706852096.0,25.75,1.59,386.59,2.61,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
FDX,False,,,,FedEx Corporation,Industrials,Integrated Freight & Logistics,CORE,S&P 500,86434103296.0,1.286,0.15869,AGRESIVO,1,394.94,68.83,368.82,286.27,True,False,True,19.34,2.9,11559999488.0,4477000192.0,140.99,3.64,403.07,2.06,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,1,6,0,BAJA
ETN,False,,,,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,153470435328.0,1.164,0.21525998,BALANCEADO,1,411.61,68.21,373.44,360.29,True,False,True,37.81,7.89,6310000128.0,4087000064.0,54.88,1.69,410.2,-0.34,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,1,6,0,BAJA
TXN,False,,,,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194647949312.0,0.994,0.30148,BALANCEADO,1,233.18,75.3,207.06,190.91,True,False,True,39.23,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,-4.38,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
TGT,False,,,,Target Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,55721615360.0,1.032,0.24034001,BALANCEADO,1,132.38,70.97,118.5,102.45,True,False,True,15.13,3.45,8072000000.0,3704999936.0,125.52,2.51,124.72,-5.79,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.5,5,6,0,BAJA
KLAC,False,,,,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224500891648.0,1.435,1.00726,AGRESIVO,1,1795.38,68.22,1533.17,1224.88,True,False,True,49.81,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-5.98,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
DDOG,False,,,,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,131.11,62.16,120.28,138.46,True,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,38.34,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MSFT,True,MSFT.BA,MSFTC.BA,30.0,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3077227413504.0,1.107,0.34390998,BALANCEADO,1,425.39,70.34,393.24,471.22,True,False,False,25.88,7.87,175258992640.0,119262003200.0,31.54,0.7,585.41,37.62,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
MELI,True,MELI.BA,MELID.BA,120.0,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95381684224.0,1.492,0.35985002,AGRESIVO,1,1864.76,60.26,1793.98,2117.15,True,False,False,47.76,14.13,4019000064.0,1996999936.0,169.24,2.84,2490.27,33.54,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,3,6,0,BAJA
UBER,False,,,,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,160296370176.0,1.206,0.39925998,AGRESIVO,1,77.65,61.8,73.51,85.99,True,False,False,16.47,5.96,6312000000.0,10053000192.0,43.81,1.95,103.68,33.52,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
META,True,META.BA,METAC.BA,24.0,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1706665836544.0,1.309,0.30238,AGRESIVO,1,671.68,63.09,630.07,680.81,True,False,False,28.69,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,27.39,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
TMO,False,,,,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,197349523456.0,0.972,0.13024001,BALANCEADO,1,524.85,59.48,502.56,524.69,True,False,False,29.99,3.74,11137999872.0,6704000000.0,77.25,3.71,654.6,24.72,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.74,2,6,0,BAJA
ICE,False,,,,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,94089093120.0,1.043,0.11885,BALANCEADO,1,159.4,46.43,159.97,165.71,False,True,False,28.71,3.25,6176000000.0,3315000064.0,70.08,3.29,197.87,24.13,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.09,9,5,1,BAJA
DIS,False,,,,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,183137665024.0,1.441,0.12024,AGRESIVO,1,104.64,61.88,101.56,110.37,True,False,False,15.21,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,22.7,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
SPGI,False,,,,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,129508884480.0,1.204,0.13087,AGRESIVO,1,446.06,58.82,426.38,493.61,True,False,False,29.55,4.16,7644000256.0,4471000064.0,37.91,1.79,538.52,20.73,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,9,6,0,BAJA
MCO,False,,,,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79491186688.0,1.446,0.62078,AGRESIVO,1,465.7,62.14,443.98,485.34,True,False,False,32.67,19.56,3736999936.0,2459000064.0,176.81,1.99,544.95,17.02,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,9,6,0,BAJA
BLK,False,,,,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163937665024.0,1.493,,AGRESIVO,1,1048.69,61.07,1013.72,1083.15,True,False,False,26.51,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,16.82,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.09,9,6,0,BAJA
CDNS,False,,,,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,84500733952.0,1.041,0.21855,BALANCEADO,1,327.17,69.02,292.16,321.27,True,False,False,75.38,15.2,1908109056.0,1108888064.0,48.71,1.4,371.68,13.6,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
SNPS,False,,,,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,83626401792.0,1.148,0.055430003,BALANCEADO,1,471.71,69.78,424.25,482.43,True,False,False,66.85,2.74,1615056000.0,1105394944.0,35.58,6.73,535.68,13.56,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
QCOM,False,,,,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142370422784.0,1.279,0.2148,AGRESIVO,1,136.67,60.68,134.61,156.85,True,False,False,26.93,6.2,13763999744.0,5365000192.0,64.22,1.08,154.93,13.36,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.45,6,6,0,BAJA
