Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,137074106368.0,0.965,,BALANCEADO,1,244.36,51.08,254.29,248.16,True,True,True,20.62,-13.82,12400000000.0,6636000256.0,,3.6,285.58,16.87,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,3,7,0,BAJA
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,155868119040.0,0.992,0.19566,BALANCEADO,1,577.06,46.43,593.57,512.08,True,True,True,32.6,5.93,8588000256.0,4814000128.0,376.02,5.64,665.1,15.26,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,6,1,BAJA
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,986664599552.0,0.661,0.21847,DEFENSIVO,0,123.76,47.97,125.66,110.43,True,True,True,45.33,9.9,44027998208.0,21892999168.0,64.44,1.55,136.44,10.24,3,4,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,7,0,BAJA
NOW,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,97393057792.0,1.005,0.15488,BALANCEADO,1,93.11,39.83,106.14,156.32,False,True,False,55.75,7.52,2737999872.0,1748000000.0,18.54,0.88,182.29,95.78,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140609257472.0,0.986,0.07053,BALANCEADO,1,198.68,55.37,200.35,209.64,True,True,False,39.58,2.67,7834999808.0,3600000000.0,37.49,2.51,261.36,31.55,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,7,0,BAJA
ACN,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,118969761792.0,1.236,0.24763,AGRESIVO,1,193.31,45.29,206.95,246.95,True,True,False,15.85,3.81,12735312896.0,7648264192.0,25.47,0.66,252.0,30.36,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,78934925312.0,1.446,0.62078,AGRESIVO,1,443.45,50.98,444.18,486.2,True,True,False,32.44,19.42,3736999936.0,2459000064.0,176.81,1.99,544.95,22.89,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.13,8,7,0,BAJA
SYK,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131648921600.0,0.926,0.15079,BALANCEADO,1,343.74,51.28,354.3,368.61,True,True,False,40.92,5.86,6949000192.0,3246000128.0,72.97,2.35,420.62,22.37,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,7,0,BAJA
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142765588480.0,1.279,0.2148,AGRESIVO,1,133.67,55.53,135.12,157.35,True,True,False,27.0,6.22,13763999744.0,5365000192.0,64.22,1.08,154.93,15.9,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4032655785984.0,1.128,0.35705003,BALANCEADO,1,333.36,69.75,307.7,270.87,True,False,True,30.81,9.7,150175006720.0,132169998336.0,16.13,0.45,375.93,12.77,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.56,1,7,0,BAJA
AAPL,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3875108028416.0,1.109,1.5202099,BALANCEADO,1,263.65,59.33,260.76,251.52,True,False,True,33.42,43.96,152901992448.0,117776998400.0,102.63,0.59,296.33,12.4,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,8,-1,BAJA
ADI,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168323022848.0,1.053,0.07862,BALANCEADO,1,344.78,61.71,329.6,272.49,True,False,True,63.03,4.98,5459077120.0,2706852096.0,25.75,1.59,386.59,12.13,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
GE,GE Aerospace,Industrials,Aerospace & Defense,CORE,S&P 500,331939381248.0,1.428,0.44692,AGRESIVO,1,314.69,56.51,312.6,296.1,True,False,True,39.09,17.67,10702999552.0,8600999936.0,114.07,2.01,352.75,12.09,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,7,0,BAJA
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,433762500608.0,0.978,0.29650998,BALANCEADO,1,977.23,43.02,994.13,949.06,False,True,True,50.9,26.21,13459999744.0,8549000192.0,60.26,0.76,1067.94,9.28,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,4,7,0,BAJA
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45273677824.0,1.411,0.25732002,AGRESIVO,1,49.17,64.26,44.41,60.74,True,False,False,9.09,2.23,6648999936.0,5232999936.0,60.7,1.85,53.0,7.78,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,7,0,BAJA
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,CORE,S&P 500,213215330304.0,0.422,0.18177,DEFENSIVO,-1,190.62,28.3,209.37,218.98,False,True,False,19.59,3.56,32821000192.0,10992000000.0,208.85,3.77,268.68,40.95,4,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246154280960.0,0.451,,DEFENSIVO,-1,157.94,38.44,172.92,165.31,True,True,True,21.75,-24.6,18722000896.0,11315999744.0,,2.65,195.17,23.57,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,5,1,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,216880611328.0,0.532,,DEFENSIVO,-1,305.11,39.9,320.37,309.35,True,True,True,25.53,-121.12,14593999872.0,8562999808.0,,3.76,344.79,13.0,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,3,5,1,BAJA
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,815075688448.0,0.504,1.01159,DEFENSIVO,-1,910.68,41.17,979.05,904.01,True,True,True,39.65,30.71,31693000704.0,20640000000.0,165.31,1.38,1209.69,32.83,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335110963200.0,0.403,0.31562,DEFENSIVO,-1,143.41,41.18,152.54,151.39,True,True,True,21.21,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.02,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,6,0,BAJA
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,172514918400.0,0.404,0.40655,DEFENSIVO,-1,138.99,45.77,144.74,125.53,True,True,True,20.5,7.6,14577000448.0,8510000128.0,112.92,1.75,157.86,13.57,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,368600875008.0,0.587,0.07231,DEFENSIVO,-1,185.05,37.21,191.66,164.29,False,True,True,27.87,1.97,37631000576.0,12298999808.0,24.32,1.24,207.96,12.38,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.33,7,6,0,BAJA
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,617955655680.0,0.288,0.110810004,DEFENSIVO,-1,148.67,37.07,154.56,125.55,False,True,True,22.19,2.4,59385999360.0,28843999232.0,18.94,0.85,162.71,9.44,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.33,7,6,0,BAJA
RTX,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267135516672.0,0.428,0.109519996,DEFENSIVO,-1,198.47,48.63,200.56,176.62,True,True,True,39.93,4.08,14734999552.0,6732000256.0,59.51,2.71,216.34,9.0,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,5,1,BAJA
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,75883053056.0,1.145,0.93718004,BALANCEADO,1,263.3,44.88,277.11,260.63,True,True,True,25.12,23.56,4655000064.0,3065999872.0,285.52,1.98,275.88,4.78,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,6,0,BAJA
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,128003522560.0,0.503,0.14337,DEFENSIVO,-1,327.29,49.88,328.95,297.37,True,True,True,12.75,1.74,13267999744.0,10309999616.0,30.94,1.86,342.09,4.52,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.13,8,7,-1,BAJA
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,95783976960.0,0.782,0.12445,DEFENSIVO,0,64.45,41.38,70.73,92.58,True,True,False,33.22,3.94,5338999808.0,2897999872.0,48.92,2.24,98.72,53.17,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,7,-1,BAJA
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166592348160.0,1.679,0.16690001,AGRESIVO,0,469.05,49.71,480.36,503.87,True,True,False,59.75,9.34,3558000128.0,2856000000.0,0.95,0.05,599.24,27.76,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
CI,The Cigna Group,Healthcare,Healthcare Plans,CORE,S&P 500,71187693568.0,0.272,0.1513,DEFENSIVO,-1,266.49,44.92,276.03,284.08,True,True,False,12.01,1.68,12046999552.0,5957000192.0,75.14,2.61,338.79,27.13,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
IBM,International Business Machines Corporation,Technology,Information Technology Services,CORE,Dow Jones,228821663744.0,0.685,0.35158002,DEFENSIVO,0,243.84,48.76,252.17,275.67,True,True,False,21.87,7.0,16117999616.0,10570999808.0,197.33,4.01,307.48,26.1,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,50955034624.0,0.974,0.65992,BALANCEADO,1,120.71,53.42,122.08,134.55,True,True,False,20.05,15.4,4065999872.0,2672999936.0,279.59,2.29,151.0,25.09,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,CORE,S&P 500,68052078592.0,0.498,0.1325,DEFENSIVO,-1,308.34,52.36,310.22,325.34,True,True,False,12.23,1.55,9040000000.0,5662000128.0,74.39,3.62,380.19,23.3,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,5,1,BAJA
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73071026176.0,1.345,0.04318,AGRESIVO,1,78.33,57.05,77.55,68.69,True,False,True,23.95,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,20.59,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,3,6,0,BAJA
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,337294819328.0,1.085,1.45541,BALANCEADO,1,338.64,49.56,355.15,372.67,True,True,False,23.81,26.32,25010999296.0,14156000256.0,514.39,2.64,408.21,20.54,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,3,6,0,BAJA
MU,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,506465452032.0,1.606,0.39823002,AGRESIVO,0,449.1,61.1,404.01,254.86,True,False,True,19.41,6.99,36802998272.0,24110999552.0,14.9,0.29,533.73,18.84,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,118136307712.0,0.327,0.40448,DEFENSIVO,-1,201.63,51.05,203.72,225.29,True,True,False,10.49,3.9,14814000128.0,11308000256.0,23.42,0.48,228.48,13.31,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.13,8,6,0,BAJA
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,419178643456.0,1.963,0.07082,ESPECULATIVO,0,257.1,74.42,209.83,201.05,True,False,True,98.88,6.65,6744999936.0,4268999936.0,6.36,0.59,289.35,12.54,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56050655232.0,0.224,0.39518002,DEFENSIVO,-1,215.96,61.52,208.38,204.19,True,False,True,5.67,1.96,12494999552.0,10165000192.0,25.09,0.61,239.43,10.87,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.13,8,6,0,BAJA
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1023650955264.0,0.699,0.09809,DEFENSIVO,0,474.6,40.71,489.22,490.3,True,True,False,15.29,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.2,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.13,8,6,0,BAJA
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306349277184.0,1.637,0.38863,AGRESIVO,0,386.02,59.25,354.77,257.13,True,False,True,39.67,14.11,8888999936.0,7839000064.0,33.11,0.81,421.88,9.29,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78171521024.0,0.695,0.13904001,DEFENSIVO,0,52.08,58.04,49.87,40.26,True,False,True,22.16,2.98,7733000192.0,3374000128.0,45.98,1.62,55.61,6.78,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.33,7,6,0,BAJA
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,330448928768.0,1.79,0.65565,AGRESIVO,0,263.09,63.52,229.87,164.62,True,False,True,53.91,32.44,7343528960.0,6213408768.0,44.2,0.61,279.13,6.1,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,5,1,BAJA
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,CORE,S&P 500,188719906816.0,0.733,0.083739996,DEFENSIVO,0,90.5,41.92,92.02,81.99,False,True,True,27.42,3.45,14138000384.0,6834999808.0,146.24,6.88,95.16,5.15,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,9,5,1,BAJA
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,152116854784.0,1.164,0.21525998,BALANCEADO,1,391.65,59.84,370.13,359.34,True,False,True,37.48,7.82,6310000128.0,4087000064.0,54.88,1.69,410.2,4.74,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,6,0,BAJA
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,569321062400.0,1.382,0.50458,AGRESIVO,1,1449.91,55.91,1395.58,1077.84,True,False,True,50.26,24.62,12266399744.0,9609400320.0,23.92,0.38,1511.76,4.27,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
TXN,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194720792576.0,0.994,0.30148,BALANCEADO,1,213.87,61.98,206.49,190.55,True,False,True,39.24,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,4.25,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224544243712.0,1.435,1.00726,AGRESIVO,1,1708.96,62.37,1498.58,1207.25,True,False,True,49.82,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-1.22,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
INTU,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,106857250816.0,1.213,0.23457001,AGRESIVO,1,384.0,40.57,418.52,611.04,False,True,False,24.98,5.59,6106999808.0,4339999744.0,36.15,1.13,603.49,57.16,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,-1,BAJA
DDOG,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,41913688064.0,1.294,0.03343,AGRESIVO,1,118.45,50.63,119.08,138.67,False,True,False,382.1,11.19,7529000.0,107741000.0,34.27,169.88,181.37,53.12,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3026538463232.0,1.107,0.34390998,BALANCEADO,1,407.19,65.49,391.83,472.67,True,False,False,25.45,7.74,175258992640.0,119262003200.0,31.54,0.7,585.41,43.77,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
UBER,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,158011850752.0,1.206,0.39925998,AGRESIVO,1,76.78,60.68,73.37,86.3,True,False,False,16.23,5.87,6312000000.0,10053000192.0,43.81,1.95,103.68,35.03,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,7,-1,BAJA
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95512731648.0,1.492,0.35985002,AGRESIVO,1,1883.98,64.56,1809.11,2130.65,True,False,False,47.83,14.15,4019000064.0,1996999936.0,169.24,2.84,2490.27,32.18,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,3,6,0,BAJA
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5654978048.0,1.025,0.14374,BALANCEADO,1,10.57,45.86,11.27,13.24,False,True,False,20.34,2.73,75536000.0,282329984.0,3.9,1.08,13.8,30.61,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,-1,BAJA
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1707943264256.0,1.309,0.30238,AGRESIVO,1,675.2,67.26,629.83,681.73,True,False,False,28.71,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,26.73,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
DIS,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,181275623424.0,1.441,0.12024,AGRESIVO,1,102.22,59.13,101.62,110.73,True,False,False,15.05,1.67,19306000384.0,12252000256.0,40.91,2.42,128.39,25.6,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,6.56,1,6,0,BAJA
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,128481607680.0,1.204,0.13087,AGRESIVO,1,429.99,50.77,427.5,495.33,True,False,False,29.31,4.13,7644000256.0,4471000064.0,37.91,1.79,538.52,25.24,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,7,-1,BAJA
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,82012495872.0,1.148,0.055430003,BALANCEADO,1,428.12,56.49,421.08,483.79,True,False,False,65.56,2.68,1615056000.0,1105394944.0,35.58,6.73,535.68,25.12,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,7,-1,BAJA
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,82065604608.0,1.041,0.21855,BALANCEADO,1,297.24,56.69,288.62,321.19,True,False,False,73.21,14.76,1908109056.0,1108888064.0,48.71,1.4,371.68,25.04,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
CEG,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,108300738560.0,1.188,0.16364,BALANCEADO,1,298.93,53.31,295.62,328.07,True,False,False,40.45,6.43,5632000000.0,2319000064.0,63.94,1.69,373.3,24.88,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,9,6,0,BAJA
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,195673505792.0,0.972,0.13024001,BALANCEADO,1,526.54,63.71,505.0,522.62,True,False,False,29.73,3.71,11137999872.0,6704000000.0,77.25,3.71,654.6,24.32,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,93345144832.0,1.043,0.11885,BALANCEADO,1,164.37,55.09,160.36,166.13,True,False,False,28.49,3.22,6176000000.0,3315000064.0,70.08,3.29,197.87,20.38,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,6,0,BAJA
BLK,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163348938752.0,1.493,,AGRESIVO,1,1050.19,64.6,1015.42,1083.57,True,False,False,26.41,2.91,10242499584.0,6255000064.0,24.37,1.46,1225.06,16.65,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.13,8,6,0,BAJA
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2666429677568.0,1.383,0.22286,AGRESIVO,1,247.94,74.92,213.66,225.28,True,False,False,34.58,6.47,145730994176.0,77669998592.0,43.44,1.23,281.18,13.41,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,3,6,0,BAJA
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,365850787840.0,0.364,62.25,DEFENSIVO,-1,206.84,41.82,219.58,217.11,True,True,True,86.91,-111.81,29254000640.0,4185999872.0,,2.34,249.0,20.38,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,5,0,BAJA
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,50479468544.0,1.71,-0.20193,AGRESIVO,0,12.59,58.47,12.69,12.49,True,True,True,,1.4,5392999936.0,-8182000128.0,460.64,30.73,14.04,11.51,3,2,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,3,5,0,BAJA
