Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
CMCSA,False,,,,Comcast Corporation,Communication Services,Telecom Services,CORE,S&P 500,103413727232.0,0.79,0.2141,DEFENSIVO,0,29.35,54.11,29.97,29.21,True,True,True,5.27,1.06,36879998976.0,19997999104.0,107.86,2.85,32.68,11.35,3,5,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,4.95,8,8.0,0.0,MEDIA
UNP,False,,,,Union Pacific Corporation,Industrials,Railroads,CORE,S&P 500,148222345216.0,0.968,0.40377,BALANCEADO,1,249.67,53.45,251.87,233.73,True,True,True,20.84,8.02,12437999616.0,7137999872.0,177.73,2.64,273.33,9.48,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.93,2,0.0,8.0,MEDIA
KEP,False,,,,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,19323119616.0,0.991,0.19114,BALANCEADO,1,15.09,45.47,17.33,16.03,True,True,True,3.32,0.59,26685313384448.0,8544918175744.0,269.57,4.98,16.0,6.03,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.7,4,8.0,0.0,MEDIA
NTES,False,,,,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,GROWTH,S&P 500,73397493760.0,0.82,0.22625,BALANCEADO,1,115.01,49.11,115.87,133.32,True,True,False,14.98,15.62,38082293760.0,33759799296.0,4.08,0.18,163.95,42.55,2,5,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,4.95,8,8.0,0.0,MEDIA
PAGS,False,,,,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,GROWTH,S&P 500,3116640512.0,1.414,0.14456001,AGRESIVO,1,11.2,60.06,10.44,9.75,True,False,True,7.8,1.07,9199995904.0,2118361984.0,18.03,0.29,12.89,15.13,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.39,5,8.0,0.0,MEDIA
DAL,False,,,,"Delta Air Lines, Inc.",Industrials,Airlines,CORE,S&P 500,46469193728.0,1.306,0.2499,AGRESIVO,1,69.89,55.63,66.63,62.86,True,False,True,10.33,2.27,7775000064.0,4476000256.0,105.02,2.75,79.61,13.91,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.93,2,8.0,0.0,MEDIA
ZM,False,,,,"Zoom Communications, Inc.",Technology,Software - Application,GROWTH,S&P 500,27226482688.0,0.883,0.20275,BALANCEADO,1,91.95,67.28,82.22,82.22,True,False,True,14.88,2.77,1274663936.0,1900147968.0,0.6,0.05,97.33,5.85,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.39,5,0.0,8.0,MEDIA
LMT,False,,,,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,571.15,29.93,634.69,522.09,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,16.93,5,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,5.0,2.0,BAJA
BSX,False,,,,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,96029204480.0,0.782,0.12445,DEFENSIVO,0,59.92,31.77,69.28,91.72,True,True,False,33.31,3.95,5338999808.0,2897999872.0,48.92,2.24,98.72,64.75,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.78,3,7.0,0.0,BAJA
IFF,False,,,,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,18749493248.0,1.032,-0.02559,BALANCEADO,1,72.76,50.5,74.5,69.03,True,True,True,,1.33,1858000000.0,-361000000.0,46.88,3.58,89.12,22.48,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,7.0,0.0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,26.25,39.46,27.82,26.79,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,15.78,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.95,8,7.0,0.0,BAJA
MSI,False,,,,"Motorola Solutions, Inc.",Technology,Communication Equipment,GROWTH,S&P 500,73728753664.0,0.992,1.04197,BALANCEADO,1,443.61,48.62,453.34,429.38,True,True,True,34.82,30.5,3523000064.0,2153999872.0,402.39,2.77,505.45,13.94,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.39,5,0.0,7.0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,251.52,56.7,252.18,248.62,True,True,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,13.54,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
HON,False,,,,Honeywell International Inc.,Industrials,Conglomerates,CORE,Dow Jones,140449202176.0,0.915,0.26136,BALANCEADO,1,222.07,39.41,234.55,211.89,False,True,True,31.94,10.13,8467999744.0,4424999936.0,236.61,4.2,251.5,13.25,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,7.0,0.0,BAJA
DE,False,,,,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,154829553664.0,0.992,0.19566,BALANCEADO,1,587.35,50.33,595.47,513.57,True,True,True,32.39,5.89,8588000256.0,4814000128.0,376.02,5.64,665.1,13.24,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,7.0,0.0,BAJA
NGG,False,,,,National Grid plc,Utilities,Utilities - Regulated Electric,CORE,S&P 500,84215037952.0,0.638,0.07868,DEFENSIVO,0,84.63,39.49,88.7,78.38,False,True,True,21.01,8.47,7142000128.0,2872000000.0,123.36,6.43,92.05,8.77,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,4,7.0,0.0,BAJA
SCCO,False,,,,Southern Copper Corporation,Basic Materials,Copper,CORE,S&P 500,153053413376.0,1.166,0.42749,BALANCEADO,1,185.28,51.31,187.45,142.48,True,True,True,35.7,13.87,7903200256.0,4334900224.0,66.76,0.94,156.31,-15.64,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,0.0,7.0,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,100.76,49.76,105.55,154.2,True,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,80.91,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7.0,0.0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,407.03,49.22,415.31,603.43,True,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,48.27,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7.0,0.0,BAJA
NKE,True,NKE.BA,NKEC.BA,12.0,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,CORE,Dow Jones,67891269632.0,1.319,0.16016,AGRESIVO,1,46.39,40.42,54.38,65.18,True,True,False,30.16,4.82,3864000000.0,2249999872.0,79.33,2.89,63.64,37.18,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7.0,0.0,BAJA
DHR,False,,,,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,191.13,45.13,198.47,209.5,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,36.75,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.78,3,7.0,0.0,BAJA
UAL,False,,,,"United Airlines Holdings, Inc.",Industrials,Airlines,CORE,S&P 500,31575398400.0,1.286,0.23987,AGRESIVO,1,97.22,51.79,99.08,100.54,True,True,False,9.54,2.06,7754999808.0,3352999936.0,203.09,4.0,130.17,33.89,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,0.0,7.0,BAJA
CEG,False,,,,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,278.82,41.83,298.23,327.61,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,33.88,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,4,7.0,0.0,BAJA
ACN,False,,,,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,196.25,48.32,203.49,244.82,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,28.41,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7.0,0.0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.76,48.65,11.12,13.19,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,28.3,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7.0,0.0,BAJA
TSM,False,,,,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,CORE,S&P 500,1908258111488.0,1.251,0.3621,AGRESIVO,1,367.93,56.77,355.37,298.95,True,False,True,31.5,56.28,2856460222464.0,1908519993344.0,17.13,0.36,457.73,24.41,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.39,5,0.0,7.0,BAJA
DECK,False,,,,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,GROWTH,S&P 500,16151442432.0,1.211,0.39688,AGRESIVO,1,110.82,59.27,107.99,103.47,True,False,True,15.74,6.04,1359971968.0,1039910976.0,13.14,0.25,128.76,16.19,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,0.0,7.0,BAJA
CX,False,,,,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,CORE,S&P 500,17156097024.0,0.939,0.030940002,BALANCEADO,1,11.82,55.09,11.61,10.39,True,False,True,43.8,1.51,2788999936.0,394000000.0,54.7,2.67,13.56,14.76,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.2,1,0.0,7.0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.3,70.67,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,14.47,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.2,1,7.0,0.0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,144.4,58.24,140.95,137.72,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,13.69,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,7.0,0.0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,159.04,40.94,166.15,141.51,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,13.56,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.72,9,7.0,0.0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,332.77,63.44,308.19,274.08,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,12.97,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.95,8,7.0,0.0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,266.47,57.08,260.27,252.71,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,11.21,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.39,5,7.0,0.0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,106.07,62.75,105.37,97.19,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,6.26,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.93,2,7.0,0.0,BAJA
MOS,False,,,,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.3,42.47,26.92,29.21,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,26.97,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.2,1,7.0,0.0,BAJA
URBN,False,,,,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,CORE,S&P 500,6722333184.0,1.204,0.17588,AGRESIVO,1,74.96,67.85,66.55,70.81,True,False,False,14.81,2.39,740401984.0,464919008.0,43.53,1.66,82.5,10.06,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,6,0.0,7.0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,155.54,36.51,171.01,164.87,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,25.48,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.07,7,6.0,0.0,BAJA
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,301.97,38.68,319.06,309.6,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.18,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.37,6,6.0,0.0,BAJA
SUZ,False,,,,Suzano S.A.,Basic Materials,Paper & Paper Products,CORE,S&P 500,11761462272.0,0.277,0.35192,DEFENSIVO,-1,9.52,44.57,10.21,9.55,True,True,True,4.38,1.39,20995436544.0,13408189440.0,231.46,4.85,12.99,36.43,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,0.0,6.0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,902.01,40.93,968.21,906.67,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,34.11,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.78,3,6.0,0.0,BAJA
NEM,False,,,,Newmont Corporation,Basic Materials,Gold,CORE,S&P 500,119377870848.0,0.475,0.22343999,DEFENSIVO,-1,110.13,45.88,115.25,93.58,True,True,True,17.17,3.53,13845999616.0,7085000192.0,16.74,0.41,140.11,27.23,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,6.0,0.0,BAJA
VRTX,False,,,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,CORE,S&P 500,111385395200.0,0.367,0.22541,DEFENSIVO,-1,437.84,43.84,460.25,437.83,True,True,True,28.57,5.96,4865999872.0,3953200128.0,10.91,0.42,548.45,25.26,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.78,3,0.0,6.0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,324.17,31.54,349.35,337.64,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,21.52,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,6.0,0.0,BAJA
UL,False,,,,Unilever PLC,Consumer Defensive,Household & Personal Products,CORE,S&P 500,125114834944.0,0.462,0.30955,DEFENSIVO,-1,57.29,36.9,64.67,67.05,True,True,False,18.78,6.85,10849000448.0,5681999872.0,160.79,2.61,69.2,20.78,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.07,7,0.0,6.0,BAJA
GILD,False,,,,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,133.07,33.84,143.83,126.03,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,18.63,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.78,3,6.0,0.0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.93,42.38,151.49,151.07,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.41,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.07,7,6.0,0.0,BAJA
RTX,False,,,,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,187.7,34.7,200.17,177.6,False,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,15.26,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.93,2,6.0,0.0,BAJA
MRK,False,,,,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,112.53,37.11,118.89,98.74,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,14.87,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.78,3,6.0,0.0,BAJA
NMR,False,,,,"Nomura Holdings, Inc.",Financial Services,Capital Markets,CORE,S&P 500,23962042368.0,0.609,0.09928001,DEFENSIVO,0,8.31,51.07,8.37,7.75,True,True,True,11.22,1.06,,360165998592.0,895.37,,9.37,12.73,3,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.59,10,6.0,0.0,BAJA
SO,False,,,,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,92.46,33.51,95.51,92.64,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,10.52,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,4,6.0,0.0,BAJA
DUK,False,,,,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,126.38,37.36,129.41,123.38,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,10.5,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,4,6.0,0.0,BAJA
CME,False,,,,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,284.21,34.31,305.64,281.32,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,9.66,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.59,10,6.0,0.0,BAJA
GSK,False,,,,GSK plc,Healthcare,Drug Manufacturers - General,CORE,S&P 500,112069730304.0,0.354,0.43310001,DEFENSIVO,-1,56.19,48.82,56.62,47.39,True,True,True,14.93,5.07,11335000064.0,5715999744.0,111.47,1.57,57.65,2.6,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.78,3,5.0,1.0,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,270.34,52.15,275.76,260.95,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,2.05,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.93,2,6.0,0.0,BAJA
