Ticker,Empresa,Sector,Industria,TipoUniverso,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,EBITDA,NetIncome,DebtToEquity,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,442262618112.0,0.978,0.29650998,BALANCEADO,1,996.38,49.41,992.66,949.16,True,False,True,51.89,13459999744.0,8549000192.0,60.26,1067.94,7.18,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.8,4,0,7,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,170646061056.0,1.128,2.90084,BALANCEADO,1,217.15,55.21,220.97,219.01,True,True,True,87.21,-3238000128.0,1888999936.0,1032.89,267.24,23.07,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.0,7,0,6,BAJA
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,339978878976.0,0.403,0.31562,DEFENSIVO,-1,145.26,44.56,153.02,151.63,True,True,True,21.52,24764999680.0,16161999872.0,68.72,166.23,14.43,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.8,4,0,6,BAJA
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,374257844224.0,0.587,0.07231,DEFENSIVO,-1,187.89,38.6,190.81,163.63,False,True,True,28.38,37631000576.0,12298999808.0,24.32,203.54,8.33,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,6,0,6,BAJA
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,399583444992.0,1.597,0.57572,AGRESIVO,1,138.95,39.22,150.65,216.52,False,True,False,24.94,27441000448.0,16188000256.0,415.26,246.46,77.37,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.55,2,0,6,BAJA
MA,Mastercard Incorporated,Financial Services,Credit Services,CORE,443720040448.0,0.831,2.09915,BALANCEADO,1,497.2,45.87,514.9,551.79,True,True,False,30.1,20544000000.0,14968000512.0,256.04,657.11,32.16,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,8,0,6,BAJA
V,Visa Inc.,Financial Services,Credit Services,CORE,586818060288.0,0.799,0.53954,DEFENSIVO,0,304.36,46.56,313.7,335.46,True,True,False,28.61,28987000832.0,20592001024.0,54.61,395.26,29.87,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,8,0,6,BAJA
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,335213101056.0,1.085,1.45541,BALANCEADO,1,336.55,48.44,357.17,373.02,True,True,False,23.65,25010999296.0,14156000256.0,514.39,408.18,21.28,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.5,3,0,6,BAJA
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,1292011438080.0,1.915,0.049250003,ESPECULATIVO,0,344.35,34.68,394.21,397.33,False,True,False,321.79,10503000064.0,3793999872.0,17.76,416.15,20.85,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.5,3,0,6,BAJA
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,400526737408.0,1.963,0.07082,ESPECULATIVO,0,245.7,70.38,209.36,199.42,True,False,True,94.48,6744999936.0,4268999936.0,6.36,289.35,17.76,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.55,2,0,6,BAJA
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,1008668377088.0,0.661,0.21847,DEFENSIVO,0,126.52,54.01,125.4,110.02,True,False,True,46.51,44027998208.0,21892999168.0,64.44,136.02,7.51,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.8,4,0,6,BAJA
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,582177390592.0,1.382,0.50458,AGRESIVO,1,1482.66,61.71,1392.69,1067.56,True,False,True,51.43,12266399744.0,9609400320.0,23.92,1502.07,1.31,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.55,2,0,6,BAJA
CEG,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,103261216768.0,1.188,0.16364,BALANCEADO,1,285.02,45.66,294.63,328.41,False,True,False,38.52,5632000000.0,2319000064.0,63.94,373.3,30.97,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,5,0,6,BAJA
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,2562415656960.0,1.383,0.22286,AGRESIVO,1,238.27,71.4,213.4,224.86,True,False,False,33.23,145730994176.0,77669998592.0,43.44,281.27,18.05,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,6.5,3,0,6,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,217019236352.0,0.532,,DEFENSIVO,-1,305.3,38.69,321.08,309.1,False,True,True,25.55,14593999872.0,8562999808.0,,344.85,12.95,3,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,6.5,3,0,5,BAJA
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,214500507648.0,0.41,0.42848,DEFENSIVO,-1,156.92,51.29,160.17,148.29,True,True,True,26.15,18173999104.0,8240000000.0,258.08,170.16,8.43,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.8,4,0,5,BAJA
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,8668893184.0,0.943,-0.12236,BALANCEADO,1,49.94,42.21,61.17,85.48,True,True,False,,-138772000.0,-105663000.0,0.1,91.03,82.28,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,5,0,5,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,4574808637440.0,2.335,1.01485,ESPECULATIVO,-1,188.23,60.98,182.07,180.74,True,False,True,38.49,133230002176.0,120066998272.0,7.25,268.22,42.5,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.55,2,0,5,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,334239006720.0,0.361,0.43323,DEFENSIVO,-1,77.65,55.23,77.53,71.49,True,False,True,25.54,16078000128.0,13107000320.0,139.79,83.67,7.75,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.8,4,0,5,BAJA
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,633999982592.0,0.288,0.110810004,DEFENSIVO,-1,152.53,41.65,153.95,124.94,False,True,True,22.77,59385999360.0,28843999232.0,18.94,160.88,5.47,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,6,0,5,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,371795722240.0,1.519,0.43526,AGRESIVO,1,794.47,67.76,723.38,559.58,True,False,True,42.24,13960999936.0,8883999744.0,206.67,742.56,-6.53,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.0,7,0,5,BAJA
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,433118150656.0,1.669,0.42762002,AGRESIVO,0,102.11,71.26,89.68,106.53,True,False,False,40.36,13659992064.0,10981200896.0,63.78,113.79,11.44,1,4,5,SIN SETUP,SEGUIMIENTO,BAJA,4,6.75,1,0,5,BAJA
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,7731442688.0,,-0.89481,SIN DATO,0,43.1,35.6,51.59,67.71,True,True,False,,-171512992.0,-245028000.0,270.11,75.43,75.01,3,1,4,PULLBACK,EVITAR,NULA,0,4.0,9,0,4,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,39111872512.0,2.205,-0.18837999,ESPECULATIVO,-1,67.93,49.62,70.3,58.91,True,True,True,,-185512992.0,-198208992.0,15.39,86.68,27.61,3,2,4,PULLBACK EN TENDENCIA,EVITAR,NULA,0,5.0,7,0,4,IGNORAR
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,61815177216.0,2.464,0.21993999,ESPECULATIVO,-1,68.66,42.06,76.38,107.45,True,True,False,33.49,,1883000064.0,136.04,106.98,55.81,2,3,4,PULLBACK,EVITAR,NULA,0,5.0,8,0,4,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,576170688512.0,0.329,0.35029998,DEFENSIVO,-1,239.09,47.53,240.68,200.63,False,True,True,21.68,33835999232.0,26804000768.0,60.5,241.71,1.1,2,3,4,PULLBACK,EVITAR,NULA,0,4.0,9,0,4,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,277984804864.0,0.408,0.12538,DEFENSIVO,-1,306.26,65.46,283.22,312.48,True,False,False,23.15,21624999936.0,12056000512.0,81.62,360.62,17.75,1,4,4,SIN SETUP,EVITAR,NULA,0,4.0,9,0,4,IGNORAR
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,CORE,833868464128.0,1.043,0.16134001,BALANCEADO,1,309.18,64.68,299.39,303.11,True,False,False,15.44,,55680999424.0,,336.54,8.85,1,2,4,SIN SETUP,EVITAR,NULA,0,5.0,8,0,4,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,38934843392.0,,,SIN DATO,0,479.24,57.8,480.14,468.58,True,True,True,23.49,,,,,,3,0,3,PULLBACK EN TENDENCIA,EVITAR,NULA,0,1.9,10,0,3,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,1213908096.0,2.07,-0.55012,ESPECULATIVO,-1,8.35,41.61,9.48,15.85,True,True,False,,-453099008.0,-434502016.0,8.37,8.82,5.61,2,2,3,PULLBACK,EVITAR,NULA,0,6.55,2,0,3,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,623164784640.0,,,SIN DATO,0,678.99,59.6,674.28,664.36,True,False,True,26.92,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,239804743680.0,,,SIN DATO,0,610.04,60.01,600.62,596.69,True,False,True,32.23,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,73354043392.0,,,SIN DATO,0,261.0,60.23,256.38,244.01,True,False,True,18.9,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,45497630720.0,,,SIN DATO,0,60.47,60.3,59.06,54.42,True,False,True,16.82,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,44852502528.0,,,SIN DATO,0,50.77,55.73,51.01,52.7,True,True,False,17.12,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,,,,SIN DATO,0,68.9,47.17,71.02,77.41,True,True,False,45.37,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,424002748416.0,,,SIN DATO,0,682.17,59.92,677.21,667.41,True,False,True,26.92,,,,,,2,0,2,TENDENCIA FIRME,EVITAR,NULA,0,1.9,10,0,2,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,10609389568.0,,,SIN DATO,0,56.91,42.62,56.52,47.52,False,False,True,21.94,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.9,10,0,1,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,38797905920.0,,,SIN DATO,0,142.59,60.4,138.94,138.94,True,False,False,33.9,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,1.9,10,0,1,IGNORAR
