Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
NKE,True,NKE.BA,NKEC.BA,12.0,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,CORE,Dow Jones,67891269632.0,1.319,0.16016,AGRESIVO,1,45.88,38.73,54.05,65.03,True,True,False,30.16,4.82,3864000000.0,2249999872.0,79.33,2.89,63.64,38.71,3,4,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,5.42,5,8,0,MEDIA
HL,False,,,,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,CORE,S&P 500,12224415744.0,1.394,0.13893,AGRESIVO,1,18.84,46.27,20.41,15.64,True,True,True,37.2,4.72,696435008.0,321160000.0,11.0,0.41,26.0,38.0,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.0,1,8,0,MEDIA
GE,True,GE.BA,GEC.BA,8.0,GE Aerospace,Industrials,Aerospace & Defense,CORE,S&P 500,331591286784.0,1.428,0.44692,AGRESIVO,1,273.06,36.38,310.66,297.19,False,True,True,39.05,17.65,10702999552.0,8600999936.0,114.07,2.01,352.75,29.18,3,4,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,5.97,2,8,0,MEDIA
PAAS,True,PAAS.BA,PAASC.BA,3.0,Pan American Silver Corp.,Basic Materials,Gold,OTRO,Nasdaq,23873294336.0,1.528,0.16725999,AGRESIVO,1,56.63,50.59,57.66,44.96,True,True,True,22.1,3.41,1628000000.0,978000000.0,12.47,0.54,72.75,28.47,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.0,1,8,0,MEDIA
AVY,True,AVY.BA,AVYC.BA,18.0,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,OTRO,Nasdaq,13017439232.0,1.003,0.30212998,BALANCEADO,1,167.12,42.51,178.1,175.64,True,True,True,19.25,5.8,1418899968.0,688000000.0,176.34,2.79,205.0,22.67,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.42,5,8,0,MEDIA
DD,True,DD.BA,DDC.BA,5.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,CORE,S&P 500,19159748608.0,1.122,0.0051700003,BALANCEADO,1,45.85,46.93,47.16,38.96,True,True,True,222.6,1.37,1512000000.0,57000000.0,24.48,2.28,55.87,21.85,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.0,1,8,0,MEDIA
PHG,False,,,,Koninklijke Philips N.V.,Healthcare,Medical Devices,CORE,S&P 500,27268501504.0,0.964,0.078150004,BALANCEADO,1,28.31,49.36,29.1,27.96,True,True,True,26.1,2.1,2016000000.0,899000000.0,73.57,4.01,33.74,19.18,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.59,3,8,0,MEDIA
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,81.43,52.77,81.46,80.87,True,True,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,18.85,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.59,3,8,0,MEDIA
ECL,True,ECL.BA,ECLC.BA,56.0,Ecolab Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,76534013952.0,1.024,0.22516,BALANCEADO,1,268.56,45.61,280.82,273.07,True,True,True,37.22,7.82,3928000000.0,2075600000.0,91.77,2.29,318.57,18.62,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.0,1,8,0,MEDIA
CMCSA,False,,,,Comcast Corporation,Communication Services,Telecom Services,CORE,S&P 500,103413727232.0,0.79,0.2141,DEFENSIVO,0,29.49,55.15,29.93,29.19,True,True,True,5.27,1.06,36879998976.0,19997999104.0,107.86,2.85,32.68,10.82,3,5,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.04,7,8,0,MEDIA
UNP,False,,,,Union Pacific Corporation,Industrials,Railroads,CORE,S&P 500,148222345216.0,0.968,0.40377,BALANCEADO,1,250.8,55.85,251.83,233.81,True,True,True,20.84,8.02,12437999616.0,7137999872.0,177.73,2.64,273.33,8.98,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.97,2,8,0,MEDIA
NTES,False,,,,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,GROWTH,S&P 500,73397493760.0,0.82,0.22625,BALANCEADO,1,113.31,44.3,115.66,133.22,True,True,False,14.98,15.62,38082293760.0,33759799296.0,4.08,0.18,163.95,44.69,2,5,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,5.04,7,8,0,MEDIA
PAGS,False,,,,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,GROWTH,S&P 500,3116640512.0,1.414,0.14456001,AGRESIVO,1,10.69,50.68,10.42,9.76,True,False,True,7.8,1.07,9199995904.0,2118361984.0,18.03,0.29,12.89,20.62,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.35,6,8,0,MEDIA
DAL,True,DAL.BA,DALC.BA,8.0,"Delta Air Lines, Inc.",Industrials,Airlines,CORE,S&P 500,46469193728.0,1.306,0.2499,AGRESIVO,1,68.65,52.11,66.51,62.96,True,False,True,10.33,2.27,7775000064.0,4476000256.0,105.02,2.75,79.61,15.97,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.97,2,8,0,MEDIA
LMT,False,,,,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,553.24,25.7,633.01,522.52,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,20.72,5,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
JOYY,False,,,,JOYY Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,3105612288.0,0.453,0.36799,DEFENSIVO,-1,59.08,42.86,60.54,59.93,True,True,True,14.68,0.47,146724992.0,2097048064.0,0.48,0.22,78.17,32.31,3,5,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.04,7,7,0,BAJA
IP,False,,,,International Paper Company,Consumer Cyclical,Packaging & Containers,CORE,S&P 500,19022163968.0,1.099,-0.24678,BALANCEADO,1,33.71,34.63,39.43,43.15,True,True,False,,1.28,3948000000.0,-2838000128.0,71.07,2.67,43.43,28.83,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
IFF,False,,,,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,18749493248.0,1.032,-0.02559,BALANCEADO,1,71.21,46.32,74.42,69.01,True,True,True,,1.33,1858000000.0,-361000000.0,46.88,3.58,89.12,25.15,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.0,1,7,0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,25.8,35.46,27.78,26.77,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,17.8,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,7,7,0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,246.34,51.27,251.56,248.73,True,True,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,15.93,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
MSI,True,MSI.BA,MSIC.BA,20.0,"Motorola Solutions, Inc.",Technology,Communication Equipment,GROWTH,S&P 500,73728753664.0,0.992,1.04197,BALANCEADO,1,441.73,46.9,453.76,429.47,True,True,True,34.82,30.5,3523000064.0,2153999872.0,402.39,2.77,505.45,14.43,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
HON,True,HON.BA,HONC.BA,8.0,Honeywell International Inc.,Industrials,Conglomerates,CORE,Dow Jones,140449202176.0,0.915,0.26136,BALANCEADO,1,220.58,37.94,234.17,211.87,False,True,True,31.94,10.13,8467999744.0,4424999936.0,236.61,4.2,251.5,14.02,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
VZ,False,,,,Verizon Communications Inc.,Communication Services,Telecom Services,CORE,Dow Jones,190858641408.0,0.27,0.17069,DEFENSIVO,-1,45.94,35.5,49.12,43.63,False,True,True,11.15,1.83,49997000704.0,17173999616.0,174.78,3.7,51.58,12.28,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.04,7,7,0,BAJA
KEP,False,,,,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,19323119616.0,0.991,0.19114,BALANCEADO,1,15.27,47.27,17.2,16.04,True,True,True,3.32,0.59,26685313384448.0,8544918175744.0,269.57,4.98,16.0,4.78,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,4,8,-1,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,102.83,52.43,105.52,153.67,True,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,77.27,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,404.26,48.23,414.6,601.52,True,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,49.28,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
UAL,False,,,,"United Airlines Holdings, Inc.",Industrials,Airlines,CORE,S&P 500,31575398400.0,1.286,0.23987,AGRESIVO,1,90.7,43.8,98.57,100.59,True,True,False,9.54,2.06,7754999808.0,3352999936.0,203.09,4.0,130.17,43.51,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
HMY,False,,,,Harmony Gold Mining Company Limited,Basic Materials,Gold,CORE,S&P 500,11049240576.0,0.796,0.33491,DEFENSIVO,0,17.25,52.29,17.8,17.81,True,True,False,11.08,3.45,30802999296.0,16275999744.0,25.47,0.43,23.73,37.57,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,7,0,BAJA
ACN,True,ACN.BA,ACNC.BA,75.0,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,188.52,41.37,202.48,244.25,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,33.67,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
CEG,True,CEG.BA,CEGC.BA,45.0,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,286.78,47.07,298.5,327.45,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,30.17,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,7,0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.65,47.34,11.08,13.18,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,29.62,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
ADP,True,ADP.BA,ADPC.BA,6.0,"Automatic Data Processing, Inc.",Technology,Software - Application,OTRO,Nasdaq,82046468096.0,0.856,0.73843,BALANCEADO,1,201.26,46.21,208.44,260.24,True,True,False,19.49,12.79,6188499968.0,4235300096.0,70.04,0.72,260.6,29.48,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
EFX,True,EFX.BA,EFXC.BA,16.0,Equifax Inc.,Industrials,Consulting Services,CORE,S&P 500,23239653376.0,1.559,0.13757,AGRESIVO,1,181.26,44.48,189.63,219.76,True,True,False,36.21,5.04,1868600064.0,660300032.0,110.64,2.81,232.57,28.31,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
SYK,False,,,,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,330.32,40.74,351.83,367.12,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,27.34,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.59,3,7,0,BAJA
KGC,False,,,,Kinross Gold Corporation,Basic Materials,Gold,CORE,S&P 500,39073280000.0,1.404,0.31476,AGRESIVO,1,32.7,51.44,32.48,26.62,True,False,True,16.67,4.55,4204300032.0,2390099968.0,8.72,0.18,40.48,23.78,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.0,1,8,-1,BAJA
TSM,True,TSM.BA,TSMC.BA,9.0,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,CORE,S&P 500,1908258111488.0,1.251,0.3621,AGRESIVO,1,382.04,62.86,355.91,299.71,True,False,True,31.5,56.28,2856460222464.0,1908519993344.0,17.13,0.36,457.73,19.81,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
DECK,False,,,,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,GROWTH,S&P 500,16151442432.0,1.211,0.39688,AGRESIVO,1,108.15,53.62,107.85,103.48,True,False,True,15.74,6.04,1359971968.0,1039910976.0,13.14,0.25,128.76,19.06,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
HWM,False,,,,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,CORE,S&P 500,98881847296.0,1.235,0.30443,AGRESIVO,1,236.13,43.45,246.34,208.1,False,True,True,66.48,18.5,2388000000.0,1506000000.0,60.02,1.35,278.66,18.01,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
CX,False,,,,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,CORE,S&P 500,17156097024.0,0.939,0.030940002,BALANCEADO,1,11.85,55.5,11.59,10.41,True,False,True,43.8,1.51,2788999936.0,394000000.0,54.7,2.67,13.56,14.47,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.0,1,7,0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,143.52,56.51,140.63,137.75,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,14.39,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
AIG,True,AIG.BA,AIGC.BA,5.0,"American International Group, Inc.",Financial Services,Insurance - Diversified,OTRO,Nasdaq,40671223808.0,0.601,0.07399,DEFENSIVO,0,75.78,44.69,77.37,78.62,True,True,False,13.96,0.99,7920000000.0,3096000000.0,24.41,1.27,86.45,14.08,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.57,9,7,0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.34,72.36,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,13.42,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.0,1,7,0,BAJA
AVGO,True,AVGO.BA,AVGOC.BA,39.0,Broadcom Inc.,Technology,Semiconductors,OTRO,Nasdaq,1921960640512.0,1.253,0.33370999,AGRESIVO,1,419.61,78.55,338.11,335.23,True,False,True,78.71,24.04,37218000896.0,24971999232.0,82.7,1.77,475.49,13.32,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,160.84,43.51,166.22,141.69,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,12.29,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.55,10,7,0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,337.12,65.61,308.44,274.88,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.51,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.04,7,7,0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,273.59,63.04,260.25,253.03,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,8.31,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,105.89,61.91,105.14,97.22,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,6.44,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
ADBE,True,ADBE.BA,ADBEC.BA,44.0,Adobe Inc.,Technology,Software - Application,OTRO,Nasdaq,104102322176.0,1.518,0.58774,AGRESIVO,1,254.24,55.71,252.96,318.61,True,False,False,14.89,9.07,9516000256.0,7208000000.0,58.34,0.7,329.28,29.51,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
MOS,True,MOS.BA,MOSC.BA,5.0,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.33,42.8,26.81,29.14,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,26.81,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,1,7,0,BAJA
URBN,False,,,,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,CORE,S&P 500,6722333184.0,1.204,0.17588,AGRESIVO,1,75.1,67.69,66.62,70.84,True,False,False,14.81,2.39,740401984.0,464919008.0,43.53,1.66,82.5,9.85,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
ZM,False,,,,"Zoom Communications, Inc.",Technology,Software - Application,GROWTH,S&P 500,27226482688.0,0.883,0.20275,BALANCEADO,1,91.78,67.15,82.13,82.28,True,False,False,14.88,2.77,1274663936.0,1900147968.0,0.6,0.05,97.33,6.05,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.35,6,7,0,BAJA
CL,True,CL.BA,CLC.BA,3.0,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,OTRO,Nasdaq,66173861888.0,0.331,4.9747,DEFENSIVO,-1,81.99,37.35,89.45,84.03,True,True,True,31.36,1231.04,4867999744.0,2132000000.0,2343.56,1.76,95.63,16.64,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.94,8,5,1,BAJA
MCD,True,MCD.BA,MCDC.BA,24.0,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,300.67,37.39,318.56,309.64,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.67,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
SUZ,False,,,,Suzano S.A.,Basic Materials,Paper & Paper Products,CORE,S&P 500,11761462272.0,0.277,0.35192,DEFENSIVO,-1,9.58,46.48,10.21,9.55,True,True,True,4.38,1.39,20995436544.0,13408189440.0,231.46,4.85,12.99,35.57,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.0,1,6,0,BAJA
LLY,True,LLY.BA,LLYC.BA,56.0,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,916.68,45.22,965.67,907.4,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,31.96,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.59,3,6,0,BAJA
VRTX,False,,,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,CORE,S&P 500,111385395200.0,0.367,0.22541,DEFENSIVO,-1,436.79,43.32,459.54,437.71,True,True,True,28.57,5.96,4865999872.0,3953200128.0,10.91,0.42,548.45,25.56,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.59,3,6,0,BAJA
UL,False,,,,Unilever PLC,Consumer Defensive,Household & Personal Products,CORE,S&P 500,125114834944.0,0.462,0.30955,DEFENSIVO,-1,57.17,37.06,64.38,66.99,True,True,False,18.78,6.85,10849000448.0,5681999872.0,160.79,2.61,69.2,21.04,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.94,8,6,0,BAJA
GILD,True,GILD.BA,GILDC.BA,4.0,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,131.84,31.85,143.44,126.13,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,19.73,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.59,3,6,0,BAJA
PG,True,PG.BA,PGC.BA,15.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.77,42.47,151.19,150.98,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.54,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.94,8,6,0,BAJA
MRK,True,MRK.BA,MRKC.BA,5.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,112.67,37.47,118.79,98.9,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,14.72,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.59,3,6,0,BAJA
