Ticker,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,CORE,Dow Jones,994636201984.0,0.661,0.21847,DEFENSIVO,0,124.97,50.62,125.62,110.57,True,True,True,45.7,9.98,44027998208.0,21892999168.0,64.44,1.55,136.44,9.18,3,4,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,7,0,BAJA
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,195.19,50.43,199.91,209.63,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,33.9,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,7,0,BAJA
ACN,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,192.29,44.56,205.99,246.42,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,31.05,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
SYK,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,340.26,47.61,353.83,368.32,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,23.62,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,7,0,BAJA
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,CORE,S&P 500,142370422784.0,1.279,0.2148,AGRESIVO,1,133.54,55.34,134.84,157.21,True,True,False,26.93,6.2,13763999744.0,5365000192.0,64.22,1.08,154.93,16.02,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
AAPL,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,262.33,55.89,260.67,251.82,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,12.96,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,336.83,71.02,307.72,271.69,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.61,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.89,3,7,0,BAJA
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,163.79,43.91,166.07,141.04,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,10.26,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.89,8,7,0,BAJA
ADI,"Analog Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,168845410304.0,1.053,0.07862,BALANCEADO,1,351.89,66.91,330.47,273.08,True,False,True,63.23,5.0,5459077120.0,2706852096.0,25.75,1.59,386.59,9.86,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,7,0,BAJA
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,CORE,S&P 500,86434103296.0,1.286,0.15869,AGRESIVO,1,372.66,57.75,366.95,283.89,True,False,True,19.34,2.9,11559999488.0,4477000192.0,140.99,3.64,403.07,8.16,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.07,1,8,-1,BAJA
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,CORE,S&P 500,436501184512.0,0.978,0.29650998,BALANCEADO,1,989.78,48.22,994.51,949.1,False,True,True,51.22,26.38,13459999744.0,8549000192.0,60.26,0.76,1067.94,7.9,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.62,4,7,0,BAJA
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,GROWTH,S&P 500,564325122048.0,1.382,0.50458,AGRESIVO,1,1419.24,52.31,1396.68,1081.09,True,False,True,49.82,24.4,12266399744.0,9609400320.0,23.92,0.38,1511.58,6.51,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,1,BAJA
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,CORE,S&P 500,153470435328.0,1.164,0.21525998,BALANCEADO,1,390.02,58.57,370.75,359.53,True,False,True,37.81,7.89,6310000128.0,4087000064.0,54.88,1.69,410.2,5.17,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.07,1,6,1,BAJA
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,CORE,S&P 500,45719461888.0,1.411,0.25732002,AGRESIVO,1,49.29,63.86,44.57,60.61,True,False,False,9.18,2.26,6648999936.0,5232999936.0,60.7,1.85,53.0,7.52,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,7,0,BAJA
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,156.96,37.24,172.51,165.18,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,24.34,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,6,0,BAJA
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,909.98,41.55,977.07,904.64,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,32.94,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
BA,The Boeing Company,Industrials,Aerospace & Defense,CORE,Dow Jones,175754035200.0,1.128,2.90084,BALANCEADO,1,217.57,53.39,220.05,219.32,True,True,True,90.18,32.21,-3238000128.0,1888999936.0,1032.89,,266.76,22.61,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,5,1,BAJA
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,336.11,39.22,350.83,337.09,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,17.2,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.07,1,5,1,BAJA
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,143.91,42.79,152.32,151.32,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,14.62,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,6,0,BAJA
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,139.4,46.61,144.68,125.67,True,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,13.24,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
RTX,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,197.07,46.51,200.43,176.88,True,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,9.78,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,264.94,46.59,276.85,260.72,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,4.13,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.07,1,6,0,BAJA
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,96029204480.0,0.782,0.12445,DEFENSIVO,0,64.34,41.2,70.19,92.37,True,True,False,33.31,3.95,5338999808.0,2897999872.0,48.92,2.24,98.72,53.43,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,CORE,S&P 500,166780583936.0,1.679,0.16690001,AGRESIVO,0,461.0,44.65,479.99,503.45,True,True,False,59.82,9.36,3558000128.0,2856000000.0,0.95,0.05,599.24,29.99,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CORE,S&P 500,51223089152.0,0.974,0.65992,BALANCEADO,1,119.99,51.48,122.03,134.37,True,True,False,20.16,15.48,4065999872.0,2672999936.0,279.59,2.29,151.0,25.84,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
IBM,International Business Machines Corporation,Technology,Information Technology Services,CORE,Dow Jones,230717259776.0,0.685,0.35158002,DEFENSIVO,0,246.76,51.35,251.23,275.44,True,True,False,22.05,7.06,16117999616.0,10570999808.0,197.33,4.01,307.48,24.61,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
CI,The Cigna Group,Healthcare,Healthcare Plans,CORE,S&P 500,72009113600.0,0.272,0.1513,DEFENSIVO,-1,273.98,52.19,276.05,283.81,True,True,False,12.15,1.7,12046999552.0,5957000192.0,75.14,2.61,338.79,23.66,2,5,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,CORE,S&P 500,175816785920.0,0.901,0.18101999,BALANCEADO,1,95.06,49.04,95.5,95.9,True,True,False,21.58,4.14,,8417500160.0,115.32,,116.85,22.92,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,5,1,BAJA
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,73299574784.0,1.345,0.04318,AGRESIVO,1,77.95,55.73,77.38,68.83,True,False,True,24.03,1.16,17628999680.0,3180000000.0,208.3,7.46,94.46,21.18,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,Dow Jones,336876470272.0,1.085,1.45541,BALANCEADO,1,337.5,48.68,354.28,372.53,True,True,False,23.78,26.29,25010999296.0,14156000256.0,514.39,2.64,408.21,20.95,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
MU,"Micron Technology, Inc.",Technology,Semiconductors,CORE,S&P 500,508207693824.0,1.606,0.39823002,AGRESIVO,0,455.76,63.01,404.88,256.55,True,False,True,21.27,7.02,36802998272.0,24110999552.0,14.9,0.29,533.73,17.11,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,154829553664.0,0.992,0.19566,BALANCEADO,1,567.95,43.19,594.02,512.37,False,True,True,32.39,5.89,8588000256.0,4814000128.0,376.02,5.64,665.1,17.11,2,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.07,1,7,-1,BAJA
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,CORE,S&P 500,56886362112.0,0.224,0.39518002,DEFENSIVO,-1,214.96,57.9,208.69,204.26,True,False,True,5.76,1.99,12494999552.0,10165000192.0,25.09,0.61,239.43,11.38,2,5,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,CORE,S&P 500,1027608805376.0,0.699,0.09809,DEFENSIVO,0,474.01,40.14,488.81,490.23,True,True,False,15.35,0.0,110593998848.0,66967998464.0,18.81,1.22,523.0,10.34,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,CORE,S&P 500,416455852032.0,1.963,0.07082,ESPECULATIVO,0,264.38,76.73,210.29,201.67,True,False,True,98.24,6.61,6744999936.0,4268999936.0,6.36,0.59,289.35,9.44,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,CORE,S&P 500,306873040896.0,1.637,0.38863,AGRESIVO,0,388.27,60.11,356.33,258.2,True,False,True,39.74,14.13,8888999936.0,7839000064.0,33.11,0.81,421.88,8.66,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,1464667996160.0,1.915,0.049250003,ESPECULATIVO,0,385.19,54.53,390.37,398.35,True,True,False,358.1,17.83,10503000064.0,3793999872.0,17.76,1.4,415.3,7.82,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.91,2,5,1,BAJA
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,CORE,S&P 500,78832017408.0,0.695,0.13904001,DEFENSIVO,0,52.35,58.87,49.93,40.36,True,False,True,22.35,3.01,7733000192.0,3374000128.0,45.98,1.62,55.61,6.23,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.89,8,6,0,BAJA
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,327371653120.0,1.79,0.65565,AGRESIVO,0,263.17,63.48,230.57,165.46,True,False,True,53.41,32.14,7343528960.0,6213408768.0,44.2,0.61,279.13,6.06,2,4,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
TXN,Texas Instruments Incorporated,Technology,Semiconductors,CORE,S&P 500,194647949312.0,0.994,0.30148,BALANCEADO,1,221.12,69.01,206.45,190.63,True,False,True,39.23,11.92,8044000256.0,4973000192.0,90.82,1.84,222.96,0.83,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,CORE,S&P 500,224500891648.0,1.435,1.00726,AGRESIVO,1,1715.13,62.76,1506.55,1211.55,True,False,True,49.81,41.0,5742102016.0,4557986816.0,111.78,1.06,1688.03,-1.58,2,3,6,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
NOW,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,95.68,43.19,105.88,155.78,False,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,90.52,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
INTU,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,389.32,42.49,417.74,609.08,False,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,55.01,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
DDOG,"Datadog, Inc.",Technology,Software - Application,CORE,S&P 500,42462158848.0,1.294,0.03343,AGRESIVO,1,123.32,55.33,119.21,138.63,True,False,False,387.1,11.33,7529000.0,107741000.0,34.27,169.88,181.37,47.07,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,5,1,BAJA
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,CORE,Dow Jones,3077227413504.0,1.107,0.34390998,BALANCEADO,1,413.53,68.19,391.96,472.27,True,False,False,25.88,7.87,175258992640.0,119262003200.0,31.54,0.7,585.41,41.56,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,CORE,S&P 500,95381684224.0,1.492,0.35985002,AGRESIVO,1,1834.87,58.11,1803.57,2126.7,True,False,False,47.76,14.13,4019000064.0,1996999936.0,169.24,2.84,2490.27,35.72,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
UBER,"Uber Technologies, Inc.",Technology,Software - Application,CORE,S&P 500,160296370176.0,1.206,0.39925998,AGRESIVO,1,76.79,60.05,73.35,86.22,True,False,False,16.47,5.96,6312000000.0,10053000192.0,43.81,1.95,103.68,35.01,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.7,47.31,11.24,13.22,False,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,29.02,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,S&P 500,1706665836544.0,1.309,0.30238,AGRESIVO,1,671.1,66.42,629.34,681.38,True,False,False,28.69,7.86,101891997696.0,60458000384.0,39.16,0.84,855.68,27.5,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.89,3,6,0,BAJA
DIS,The Walt Disney Company,Communication Services,Entertainment,CORE,Dow Jones,183137665024.0,1.441,0.12024,AGRESIVO,1,102.94,61.27,101.61,110.63,True,False,False,15.21,1.69,19306000384.0,12252000256.0,40.91,2.42,128.39,24.72,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.89,3,6,0,BAJA
CEG,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,299.5,53.64,296.16,327.93,True,False,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,24.64,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,4.83,9,7,-1,BAJA
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,CORE,S&P 500,197349523456.0,0.972,0.13024001,BALANCEADO,1,525.52,61.74,504.21,523.24,True,False,False,29.99,3.74,11137999872.0,6704000000.0,77.25,3.71,654.6,24.56,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.58,5,6,0,BAJA
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,129508884480.0,1.204,0.13087,AGRESIVO,1,439.44,55.49,426.93,494.89,True,False,False,29.55,4.16,7644000256.0,4471000064.0,37.91,1.79,538.52,22.55,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,CORE,S&P 500,83626401792.0,1.148,0.055430003,BALANCEADO,1,439.21,60.26,421.69,483.47,True,False,False,66.85,2.74,1615056000.0,1105394944.0,35.58,6.73,535.68,21.96,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,CORE,S&P 500,84500733952.0,1.041,0.21855,BALANCEADO,1,305.05,60.2,289.49,321.21,True,False,False,75.38,15.2,1908109056.0,1108888064.0,48.71,1.4,371.68,21.84,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.55,6,6,0,BAJA
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,79491186688.0,1.446,0.62078,AGRESIVO,1,449.46,54.14,443.81,485.96,True,False,False,32.67,19.56,3736999936.0,2459000064.0,176.81,1.99,544.95,21.25,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,94089093120.0,1.043,0.11885,BALANCEADO,1,164.22,54.52,160.4,166.04,True,False,False,28.71,3.25,6176000000.0,3315000064.0,70.08,3.29,197.87,20.49,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
BLK,"BlackRock, Inc.",Financial Services,Asset Management,CORE,S&P 500,163937665024.0,1.493,,AGRESIVO,1,1033.08,59.09,1014.65,1083.48,True,False,False,26.51,2.92,10242499584.0,6255000064.0,24.37,1.46,1225.06,18.58,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.0,7,6,0,BAJA
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,CORE,Dow Jones,2675926630400.0,1.383,0.22286,AGRESIVO,1,246.22,72.56,213.82,225.42,True,False,False,34.7,6.5,145730994176.0,77669998592.0,43.44,1.23,281.18,14.2,1,4,6,SIN SETUP,SEGUIMIENTO,BAJA,4,5.91,2,6,0,BAJA
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,CORE,S&P 500,369016897536.0,0.364,62.25,DEFENSIVO,-1,209.18,44.66,219.28,217.23,True,True,True,87.66,-112.77,29254000640.0,4185999872.0,,2.34,249.0,19.04,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.58,5,5,0,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,307.2,43.41,320.14,309.44,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,12.24,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,51121242112.0,1.71,-0.20193,AGRESIVO,0,12.64,59.43,12.67,12.5,True,True,True,,1.41,5392999936.0,-8182000128.0,460.64,30.73,14.04,11.06,3,2,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.91,2,5,0,BAJA
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,S&P 500,211978354688.0,0.41,0.42848,DEFENSIVO,-1,158.5,55.02,160.26,148.82,True,True,True,25.85,10.39,18173999104.0,8240000000.0,258.08,2.92,170.06,7.29,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.62,4,5,0,BAJA
TEAM,Atlassian Corporation,Technology,Software - Application,GROWTH,S&P 500,17317437440.0,0.994,-0.13465999,BALANCEADO,1,67.97,47.6,75.29,141.7,True,True,False,,10.96,-22988000.0,-189224992.0,76.38,,165.22,143.07,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,S&P 500,4798293213184.0,2.335,1.01485,ESPECULATIVO,-1,197.29,67.18,182.73,181.53,True,False,True,40.37,30.5,133230002176.0,120066998272.0,7.25,0.09,268.22,35.95,2,4,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.55,6,5,0,BAJA
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,CORE,S&P 500,247441604608.0,,0.12028,SIN DATO,0,81.56,49.67,82.86,84.48,True,True,False,12.44,1.51,,20668999680.0,,,98.62,20.92,2,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,5,0,BAJA
