Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,80.2,47.94,81.38,80.85,True,True,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,20.67,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.67,4,8,0,MEDIA
DD,False,,,,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,CORE,S&P 500,19159748608.0,1.122,0.0051700003,BALANCEADO,1,46.96,53.35,47.19,38.89,True,True,True,222.6,1.37,1512000000.0,57000000.0,24.48,2.28,55.87,18.97,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.2,1,8,0,MEDIA
PHG,False,,,,Koninklijke Philips N.V.,Healthcare,Medical Devices,CORE,S&P 500,27268501504.0,0.964,0.078150004,BALANCEADO,1,28.58,51.63,29.13,27.94,True,True,True,26.1,2.1,2016000000.0,899000000.0,73.57,4.01,33.74,18.05,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.67,4,8,0,MEDIA
ECL,False,,,,Ecolab Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,76534013952.0,1.024,0.22516,BALANCEADO,1,270.8,48.03,281.21,273.08,True,True,True,37.22,7.82,3928000000.0,2075600000.0,91.77,2.29,318.57,17.64,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.2,1,8,0,MEDIA
CMCSA,False,,,,Comcast Corporation,Communication Services,Telecom Services,CORE,S&P 500,103413727232.0,0.79,0.2141,DEFENSIVO,0,28.92,49.44,29.97,29.21,True,True,True,5.27,1.06,36879998976.0,19997999104.0,107.86,2.85,32.68,13.01,3,5,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,4.95,8,8,0,MEDIA
UNP,False,,,,Union Pacific Corporation,Industrials,Railroads,CORE,S&P 500,148222345216.0,0.968,0.40377,BALANCEADO,1,250.14,54.45,251.88,233.73,True,True,True,20.84,8.02,12437999616.0,7137999872.0,177.73,2.64,273.33,9.27,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.79,2,8,0,MEDIA
KEP,False,,,,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,19323119616.0,0.991,0.19114,BALANCEADO,1,15.19,46.26,17.33,16.03,True,True,True,3.32,0.59,26685313384448.0,8544918175744.0,269.57,4.98,16.0,5.33,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.7,3,8,0,MEDIA
NTES,False,,,,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,GROWTH,S&P 500,73397493760.0,0.82,0.22625,BALANCEADO,1,115.17,49.58,115.87,133.32,True,True,False,14.98,15.62,38082293760.0,33759799296.0,4.08,0.18,163.95,42.35,2,5,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,4.95,8,8,0,MEDIA
PAGS,False,,,,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,GROWTH,S&P 500,3116640512.0,1.414,0.14456001,AGRESIVO,1,11.16,59.26,10.44,9.75,True,False,True,7.8,1.07,9199995904.0,2118361984.0,18.03,0.29,12.89,15.54,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.39,5,8,0,MEDIA
DAL,False,,,,"Delta Air Lines, Inc.",Industrials,Airlines,CORE,S&P 500,46469193728.0,1.306,0.2499,AGRESIVO,1,70.7,57.94,66.65,62.87,True,False,True,10.33,2.27,7775000064.0,4476000256.0,105.02,2.75,79.61,12.61,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.79,2,8,0,MEDIA
ZM,False,,,,"Zoom Communications, Inc.",Technology,Software - Application,GROWTH,S&P 500,27226482688.0,0.883,0.20275,BALANCEADO,1,91.85,67.16,82.22,82.21,True,False,True,14.88,2.77,1274663936.0,1900147968.0,0.6,0.05,97.33,5.97,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.39,5,8,0,MEDIA
BSX,False,,,,Boston Scientific Corporation,Healthcare,Medical Devices,CORE,S&P 500,96029204480.0,0.782,0.12445,DEFENSIVO,0,59.79,31.52,69.28,91.72,True,True,False,33.31,3.95,5338999808.0,2897999872.0,48.92,2.24,98.72,65.11,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,4,7,0,BAJA
TM,False,,,,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,CORE,S&P 500,266663067648.0,0.357,0.10032,DEFENSIVO,-1,204.94,40.11,221.57,206.3,True,True,True,11.42,17.43,6204942188544.0,3695587885056.0,105.34,6.79,257.24,25.52,3,5,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.31,6,8,-1,BAJA
IFF,False,,,,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,18749493248.0,1.032,-0.02559,BALANCEADO,1,72.64,50.18,74.5,69.03,True,True,True,,1.33,1858000000.0,-361000000.0,46.88,3.58,89.12,22.68,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,7,0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,26.06,37.49,27.81,26.79,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,16.62,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.95,8,7,0,BAJA
MSI,False,,,,"Motorola Solutions, Inc.",Technology,Communication Equipment,GROWTH,S&P 500,73728753664.0,0.992,1.04197,BALANCEADO,1,444.57,49.42,453.36,429.38,True,True,True,34.82,30.5,3523000064.0,2153999872.0,402.39,2.77,505.45,13.7,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,251.87,57.07,252.19,248.62,True,True,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,13.38,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.31,6,7,0,BAJA
DE,False,,,,Deere & Company,Industrials,Farm & Heavy Construction Machinery,CORE,S&P 500,154829553664.0,0.992,0.19566,BALANCEADO,1,590.19,51.56,595.53,513.58,True,True,True,32.39,5.89,8588000256.0,4814000128.0,376.02,5.64,665.1,12.69,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
VZ,False,,,,Verizon Communications Inc.,Communication Services,Telecom Services,CORE,Dow Jones,190858641408.0,0.27,0.17069,DEFENSIVO,-1,46.21,37.06,49.14,43.61,False,True,True,11.15,1.83,49997000704.0,17173999616.0,174.78,3.7,51.58,11.62,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.95,8,6,1,BAJA
NGG,False,,,,National Grid plc,Utilities,Utilities - Regulated Electric,CORE,S&P 500,84215037952.0,0.638,0.07868,DEFENSIVO,0,84.67,39.6,88.7,78.38,False,True,True,21.01,8.47,7142000128.0,2872000000.0,123.36,6.43,92.05,8.71,3,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,3,7,0,BAJA
SCCO,False,,,,Southern Copper Corporation,Basic Materials,Copper,CORE,S&P 500,153053413376.0,1.166,0.42749,BALANCEADO,1,185.5,51.48,187.45,142.48,True,True,True,35.7,13.87,7903200256.0,4334900224.0,66.76,0.94,156.31,-15.74,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,7,0,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,100.68,49.66,105.55,154.2,True,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,81.06,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,406.71,49.11,415.3,603.42,True,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,48.38,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
NKE,True,NKE.BA,NKEC.BA,12.0,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,CORE,Dow Jones,67891269632.0,1.319,0.16016,AGRESIVO,1,46.56,41.06,54.38,65.18,True,True,False,30.16,4.82,3864000000.0,2249999872.0,79.33,2.89,63.64,36.68,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.31,6,7,0,BAJA
DHR,False,,,,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,192.98,47.44,198.51,209.5,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,35.44,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,4,7,0,BAJA
CEG,False,,,,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,278.14,41.51,298.21,327.61,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,34.21,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,3,7,0,BAJA
UAL,False,,,,"United Airlines Holdings, Inc.",Industrials,Airlines,CORE,S&P 500,31575398400.0,1.286,0.23987,AGRESIVO,1,97.64,52.36,99.09,100.54,True,True,False,9.54,2.06,7754999808.0,3352999936.0,203.09,4.0,130.17,33.31,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
ACN,False,,,,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,195.84,47.91,203.48,244.82,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,28.67,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.73,48.35,11.12,13.19,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,28.66,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
TSM,False,,,,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,CORE,S&P 500,1908258111488.0,1.251,0.3621,AGRESIVO,1,368.36,56.97,355.38,298.95,True,False,True,31.5,56.28,2856460222464.0,1908519993344.0,17.13,0.36,457.73,24.26,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
DECK,False,,,,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,GROWTH,S&P 500,16151442432.0,1.211,0.39688,AGRESIVO,1,111.15,59.94,108.0,103.47,True,False,True,15.74,6.04,1359971968.0,1039910976.0,13.14,0.25,128.76,15.85,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.31,6,7,0,BAJA
CX,False,,,,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,CORE,S&P 500,17156097024.0,0.939,0.030940002,BALANCEADO,1,11.9,56.68,11.61,10.39,True,False,True,43.8,1.51,2788999936.0,394000000.0,54.7,2.67,13.56,13.99,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.2,1,7,0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.34,71.96,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,13.42,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.2,1,7,0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,159.68,41.83,166.16,141.52,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,13.1,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.72,9,7,0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,145.65,60.6,140.98,137.73,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,12.71,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,333.89,64.5,308.22,274.09,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,12.59,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.95,8,7,0,BAJA
HWM,False,,,,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,CORE,S&P 500,98881847296.0,1.235,0.30443,AGRESIVO,1,249.12,52.71,246.15,207.83,True,False,True,66.48,18.5,2388000000.0,1506000000.0,60.02,1.35,278.66,11.86,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,8,-1,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,268.09,59.15,260.31,252.72,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,10.53,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.39,5,7,0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,106.58,64.93,105.38,97.2,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,5.76,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.79,2,7,0,BAJA
MOS,False,,,,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.17,41.67,26.91,29.21,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,27.65,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.2,1,7,0,BAJA
URBN,False,,,,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,CORE,S&P 500,6722333184.0,1.204,0.17588,AGRESIVO,1,75.16,68.49,66.55,70.82,True,False,False,14.81,2.39,740401984.0,464919008.0,43.53,1.66,82.5,9.77,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.31,6,7,0,BAJA
PM,False,,,,Philip Morris International Inc.,Consumer Defensive,Tobacco,CORE,S&P 500,246840033280.0,0.451,,DEFENSIVO,-1,155.1,35.96,171.0,164.86,True,True,True,21.82,-24.67,18722000896.0,11315999744.0,,2.65,195.17,25.83,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.07,7,6,0,BAJA
MCD,False,,,,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,301.96,38.67,319.06,309.6,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.18,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.31,6,6,0,BAJA
SUZ,False,,,,Suzano S.A.,Basic Materials,Paper & Paper Products,CORE,S&P 500,11761462272.0,0.277,0.35192,DEFENSIVO,-1,9.55,45.2,10.21,9.55,True,True,True,4.38,1.39,20995436544.0,13408189440.0,231.46,4.85,12.99,36.0,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,6,0,BAJA
LLY,False,,,,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,907.0,41.98,968.31,906.7,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,33.37,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
NEM,False,,,,Newmont Corporation,Basic Materials,Gold,CORE,S&P 500,119377870848.0,0.475,0.22343999,DEFENSIVO,-1,110.18,45.94,115.25,93.58,True,True,True,17.17,3.53,13845999616.0,7085000192.0,16.74,0.41,140.11,27.17,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.2,1,6,0,BAJA
VRTX,False,,,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,CORE,S&P 500,111385395200.0,0.367,0.22541,DEFENSIVO,-1,438.46,44.18,460.26,437.84,True,True,True,28.57,5.96,4865999872.0,3953200128.0,10.91,0.42,548.45,25.09,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
GD,False,,,,General Dynamics Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,91954880512.0,0.387,0.17658001,DEFENSIVO,-1,325.54,32.33,349.38,337.64,False,True,True,21.96,3.58,6344000000.0,4209999872.0,38.2,1.54,393.93,21.01,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
UL,False,,,,Unilever PLC,Consumer Defensive,Household & Personal Products,CORE,S&P 500,125114834944.0,0.462,0.30955,DEFENSIVO,-1,57.33,37.04,64.67,67.05,True,True,False,18.78,6.85,10849000448.0,5681999872.0,160.79,2.61,69.2,20.7,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.07,7,6,0,BAJA
GILD,False,,,,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,133.39,34.35,143.84,126.03,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,18.34,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
PG,False,,,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.63,41.82,151.49,151.07,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.65,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.07,7,6,0,BAJA
RTX,False,,,,RTX Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,267943100416.0,0.428,0.109519996,DEFENSIVO,-1,188.43,35.42,200.19,177.6,False,True,True,40.05,4.1,14734999552.0,6732000256.0,59.51,2.71,216.34,14.81,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
MRK,False,,,,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,112.74,37.44,118.9,98.74,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,14.65,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
NMR,False,,,,"Nomura Holdings, Inc.",Financial Services,Capital Markets,CORE,S&P 500,23962042368.0,0.609,0.09928001,DEFENSIVO,0,8.34,51.78,8.37,7.75,True,True,True,11.22,1.06,,360165998592.0,895.37,,9.37,12.32,3,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.56,10,6,0,BAJA
SO,False,,,,The Southern Company,Utilities,Utilities - Regulated Electric,CORE,S&P 500,106969882624.0,0.405,0.11043,DEFENSIVO,-1,92.3,32.98,95.51,92.64,False,True,True,24.21,2.95,13927000064.0,4341000192.0,190.59,5.32,102.18,10.71,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,3,6,0,BAJA
DUK,False,,,,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,100063109120.0,0.454,0.09724,DEFENSIVO,-1,126.21,36.89,129.41,123.38,False,True,True,20.38,1.97,16280999936.0,4904999936.0,171.84,5.6,139.65,10.65,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.7,3,6,0,BAJA
CME,False,,,,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,CORE,S&P 500,108352634880.0,0.296,0.1475,DEFENSIVO,-1,283.7,33.97,305.63,281.32,False,True,True,26.74,3.73,4590000128.0,4020999936.0,13.08,0.82,311.67,9.86,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.56,10,6,0,BAJA
XOM,False,,,,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,Dow Jones,622112210944.0,0.288,0.110810004,DEFENSIVO,-1,148.2,39.72,154.72,126.32,False,True,True,22.34,2.41,59385999360.0,28843999232.0,18.94,0.85,162.71,9.79,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.72,9,5,1,BAJA
GSK,False,,,,GSK plc,Healthcare,Drug Manufacturers - General,CORE,S&P 500,112069730304.0,0.354,0.43310001,DEFENSIVO,-1,56.28,49.19,56.62,47.39,True,True,True,14.93,5.07,11335000064.0,5715999744.0,111.47,1.57,57.65,2.44,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.67,4,6,0,BAJA
ITW,False,,,,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,76185673728.0,1.145,0.93718004,BALANCEADO,1,271.42,53.44,275.78,260.96,True,True,True,25.22,23.66,4655000064.0,3065999872.0,285.52,1.98,275.88,1.64,3,2,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.79,2,6,0,BAJA
SE,False,,,,Sea Limited,Consumer Cyclical,Internet Retail,CORE,S&P 500,53635272704.0,1.697,0.1525,AGRESIVO,0,87.64,49.57,92.75,138.7,True,True,False,34.75,4.21,2357477120.0,1578148992.0,26.69,1.43,138.16,57.64,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.31,6,6,0,BAJA
SAP,False,,,,SAP SE,Technology,Software - Application,CORE,S&P 500,208425680896.0,0.762,0.16122,DEFENSIVO,0,177.49,50.13,186.38,241.99,True,True,False,24.69,3.95,11233999872.0,7160999936.0,16.59,0.67,275.67,55.31,2,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.39,5,6,0,BAJA
