Ticker,TieneCedear,TickerCedearARS,TickerCedearCCL,CedearsPorAccionUSA,Empresa,Sector,Industria,TipoUniverso,Universo,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,PriceToBook,EBITDA,NetIncome,DebtToEquity,DebtToEbitda,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,score_anterior,Evolucion,PrioridadRadar
PAAS,True,PAAS.BA,PAASC.BA,3.0,Pan American Silver Corp.,Basic Materials,Gold,OTRO,Nasdaq,23873294336.0,1.528,0.16725999,AGRESIVO,1,56.52,50.28,57.66,44.96,True,True,True,22.1,3.41,1628000000.0,978000000.0,12.47,0.54,72.75,28.72,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.04,1,8,0,MEDIA
KGC,False,,,,Kinross Gold Corporation,Basic Materials,Gold,CORE,S&P 500,39073280000.0,1.404,0.31476,AGRESIVO,1,32.45,50.39,32.48,26.62,True,True,True,16.67,4.55,4204300032.0,2390099968.0,8.72,0.18,40.48,24.74,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.04,1,7,1,MEDIA
AVY,True,AVY.BA,AVYC.BA,18.0,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,OTRO,Nasdaq,13017439232.0,1.003,0.30212998,BALANCEADO,1,167.25,42.67,178.11,175.64,True,True,True,19.25,5.8,1418899968.0,688000000.0,176.34,2.79,205.0,22.57,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.42,5,8,0,MEDIA
DD,True,DD.BA,DDC.BA,5.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,CORE,S&P 500,19159748608.0,1.122,0.0051700003,BALANCEADO,1,46.01,47.8,47.16,38.96,True,True,True,222.6,1.37,1512000000.0,57000000.0,24.48,2.28,55.87,21.42,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.04,1,8,0,MEDIA
PHG,False,,,,Koninklijke Philips N.V.,Healthcare,Medical Devices,CORE,S&P 500,27268501504.0,0.964,0.078150004,BALANCEADO,1,28.26,48.95,29.1,27.96,True,True,True,26.1,2.1,2016000000.0,899000000.0,73.57,4.01,33.74,19.39,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.5,4,8,0,MEDIA
EW,False,,,,Edwards Lifesciences Corporation,Healthcare,Medical Devices,CORE,S&P 500,45511487488.0,0.945,0.10353,BALANCEADO,1,81.08,51.56,81.46,80.87,True,True,True,43.29,4.4,1794499968.0,1060099968.0,6.82,0.39,96.78,19.36,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.5,4,8,0,MEDIA
ECL,True,ECL.BA,ECLC.BA,56.0,Ecolab Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,76534013952.0,1.024,0.22516,BALANCEADO,1,268.8,45.86,280.82,273.07,True,True,True,37.22,7.82,3928000000.0,2075600000.0,91.77,2.29,318.57,18.52,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,6.04,1,8,0,MEDIA
CMCSA,False,,,,Comcast Corporation,Communication Services,Telecom Services,CORE,S&P 500,103413727232.0,0.79,0.2141,DEFENSIVO,0,29.31,53.39,29.92,29.19,True,True,True,5.27,1.06,36879998976.0,19997999104.0,107.86,2.85,32.68,11.5,3,5,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.0,7,8,0,MEDIA
UNP,False,,,,Union Pacific Corporation,Industrials,Railroads,CORE,S&P 500,148222345216.0,0.968,0.40377,BALANCEADO,1,251.7,57.84,251.84,233.82,True,True,True,20.84,8.02,12437999616.0,7137999872.0,177.73,2.64,273.33,8.59,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.97,2,8,0,MEDIA
KEP,False,,,,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,CORE,S&P 500,19323119616.0,0.991,0.19114,BALANCEADO,1,15.23,46.89,17.2,16.04,True,True,True,3.32,0.59,26685313384448.0,8544918175744.0,269.57,4.98,16.0,5.06,3,4,8,PULLBACK EN TENDENCIA,COMPRA POTENCIAL,MEDIA,8,5.6,3,7,1,MEDIA
NTES,False,,,,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,GROWTH,S&P 500,73397493760.0,0.82,0.22625,BALANCEADO,1,113.24,44.12,115.66,133.22,True,True,False,14.98,15.62,38082293760.0,33759799296.0,4.08,0.18,163.95,44.78,2,5,8,PULLBACK,COMPRA POTENCIAL,MEDIA,8,5.0,7,8,0,MEDIA
PAGS,False,,,,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,GROWTH,S&P 500,3116640512.0,1.414,0.14456001,AGRESIVO,1,10.69,50.83,10.42,9.76,True,False,True,7.8,1.07,9199995904.0,2118361984.0,18.03,0.29,12.89,20.62,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.37,6,8,0,MEDIA
DAL,True,DAL.BA,DALC.BA,8.0,"Delta Air Lines, Inc.",Industrials,Airlines,CORE,S&P 500,46469193728.0,1.306,0.2499,AGRESIVO,1,68.92,52.83,66.52,62.96,True,False,True,10.33,2.27,7775000064.0,4476000256.0,105.02,2.75,79.61,15.51,2,5,8,TENDENCIA FIRME,COMPRA POTENCIAL,MEDIA,8,5.97,2,8,0,MEDIA
LMT,False,,,,Lockheed Martin Corporation,Industrials,Aerospace & Defense,CORE,S&P 500,140685606912.0,0.24,0.76865,DEFENSIVO,-1,554.6,25.98,633.03,522.52,False,True,True,28.43,20.8,8285000192.0,5016999936.0,338.8,2.75,667.85,20.42,5,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
JOYY,False,,,,JOYY Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,3105612288.0,0.453,0.36799,DEFENSIVO,-1,58.83,41.96,60.53,59.92,True,True,True,14.68,0.47,146724992.0,2097048064.0,0.48,0.22,78.17,32.88,3,5,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.0,7,7,0,BAJA
IP,False,,,,International Paper Company,Consumer Cyclical,Packaging & Containers,CORE,S&P 500,19022163968.0,1.099,-0.24678,BALANCEADO,1,33.9,35.27,39.43,43.16,True,True,False,,1.28,3948000000.0,-2838000128.0,71.07,2.67,43.43,28.1,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
IFF,False,,,,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,CORE,S&P 500,18749493248.0,1.032,-0.02559,BALANCEADO,1,71.29,46.53,74.42,69.01,True,True,True,,1.33,1858000000.0,-361000000.0,46.88,3.58,89.12,25.01,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.04,1,7,0,BAJA
T,True,T.BA,TC.BA,3.0,AT&T Inc.,Communication Services,Telecom Services,CORE,S&P 500,178759729152.0,0.539,0.18805,DEFENSIVO,-1,25.62,34.19,27.78,26.77,False,True,True,8.4,1.63,44243001344.0,21888999424.0,124.18,3.61,30.39,18.62,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,7,0,BAJA
LOW,False,,,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,CORE,S&P 500,136768389120.0,0.965,,BALANCEADO,1,245.8,50.77,251.55,248.72,True,True,True,20.58,-13.79,12400000000.0,6636000256.0,,3.6,285.58,16.18,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
MSI,True,MSI.BA,MSIC.BA,20.0,"Motorola Solutions, Inc.",Technology,Communication Equipment,GROWTH,S&P 500,73728753664.0,0.992,1.04197,BALANCEADO,1,440.89,46.21,453.74,429.46,True,True,True,34.82,30.5,3523000064.0,2153999872.0,402.39,2.77,505.45,14.64,3,3,7,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
HON,True,HON.BA,HONC.BA,8.0,Honeywell International Inc.,Industrials,Conglomerates,CORE,Dow Jones,140449202176.0,0.915,0.26136,BALANCEADO,1,220.44,37.81,234.17,211.87,False,True,True,31.94,10.13,8467999744.0,4424999936.0,236.61,4.2,251.5,14.09,3,3,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
VZ,False,,,,Verizon Communications Inc.,Communication Services,Telecom Services,CORE,Dow Jones,190858641408.0,0.27,0.17069,DEFENSIVO,-1,45.78,34.72,49.12,43.63,False,True,True,11.15,1.83,49997000704.0,17173999616.0,174.78,3.7,51.58,12.67,3,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.0,7,7,0,BAJA
NOW,False,,,,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,S&P 500,99118964736.0,1.005,0.15488,BALANCEADO,1,103.08,52.74,105.52,153.68,True,True,False,56.74,7.65,2737999872.0,1748000000.0,18.54,0.88,182.29,76.84,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
INTU,False,,,,Intuit Inc.,Technology,Software - Application,CORE,S&P 500,108999958528.0,1.213,0.23457001,AGRESIVO,1,406.26,48.99,414.64,601.53,True,True,False,25.48,5.7,6106999808.0,4339999744.0,36.15,1.13,603.49,48.55,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
UAL,False,,,,"United Airlines Holdings, Inc.",Industrials,Airlines,CORE,S&P 500,31575398400.0,1.286,0.23987,AGRESIVO,1,90.92,44.03,98.58,100.59,True,True,False,9.54,2.06,7754999808.0,3352999936.0,203.09,4.0,130.17,43.17,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
DHR,True,DHR.BA,DHRC.BA,54.0,Danaher Corporation,Healthcare,Diagnostics & Research,CORE,S&P 500,140718948352.0,0.986,0.07053,BALANCEADO,1,187.44,40.59,197.96,209.45,True,True,False,39.61,2.68,7834999808.0,3600000000.0,37.49,2.51,261.36,39.44,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,7,0,BAJA
HMY,False,,,,Harmony Gold Mining Company Limited,Basic Materials,Gold,CORE,S&P 500,11049240576.0,0.796,0.33491,DEFENSIVO,0,17.17,51.75,17.8,17.81,True,True,False,11.08,3.45,30802999296.0,16275999744.0,25.47,0.43,23.73,38.21,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.04,1,7,0,BAJA
ACN,True,ACN.BA,ACNC.BA,75.0,Accenture plc,Technology,Information Technology Services,CORE,S&P 500,120262180864.0,1.236,0.24763,AGRESIVO,1,190.12,42.64,202.52,244.26,True,True,False,16.02,3.85,12735312896.0,7648264192.0,25.47,0.66,252.0,32.55,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
CEG,True,CEG.BA,CEGC.BA,45.0,Constellation Energy Corporation,Utilities,Utilities - Independent Power Producers,GROWTH,S&P 500,106853376000.0,1.188,0.16364,BALANCEADO,1,286.64,46.99,298.49,327.44,True,True,False,39.91,6.35,5632000000.0,2319000064.0,63.94,1.69,373.3,30.23,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.6,3,7,0,BAJA
ADP,True,ADP.BA,ADPC.BA,6.0,"Automatic Data Processing, Inc.",Technology,Software - Application,OTRO,Nasdaq,82046468096.0,0.856,0.73843,BALANCEADO,1,201.27,46.22,208.44,260.24,True,True,False,19.49,12.79,6188499968.0,4235300096.0,70.04,0.72,260.6,29.48,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
PATH,False,,,,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,S&P 500,5677437440.0,1.025,0.14374,BALANCEADO,1,10.78,48.96,11.08,13.18,True,True,False,20.42,2.74,75536000.0,282329984.0,3.9,1.08,13.8,28.06,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
SYK,False,,,,Stryker Corporation,Healthcare,Medical Devices,CORE,S&P 500,131363602432.0,0.926,0.15079,BALANCEADO,1,331.94,42.37,351.87,367.13,True,True,False,40.83,5.85,6949000192.0,3246000128.0,72.97,2.35,420.62,26.71,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,7,0,BAJA
EFX,True,EFX.BA,EFXC.BA,16.0,Equifax Inc.,Industrials,Consulting Services,CORE,S&P 500,23239653376.0,1.559,0.13757,AGRESIVO,1,186.73,49.43,189.74,219.78,True,True,False,36.21,5.04,1868600064.0,660300032.0,110.64,2.81,232.57,24.55,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
TSM,True,TSM.BA,TSMC.BA,9.0,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,CORE,S&P 500,1908258111488.0,1.251,0.3621,AGRESIVO,1,380.05,62.1,355.87,299.7,True,False,True,31.5,56.28,2856460222464.0,1908519993344.0,17.13,0.36,457.73,20.44,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
DECK,False,,,,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,GROWTH,S&P 500,16151442432.0,1.211,0.39688,AGRESIVO,1,107.93,53.2,107.85,103.48,True,False,True,15.74,6.04,1359971968.0,1039910976.0,13.14,0.25,128.76,19.3,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
HWM,False,,,,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,CORE,S&P 500,98881847296.0,1.235,0.30443,AGRESIVO,1,237.36,44.19,246.36,208.1,False,True,True,66.48,18.5,2388000000.0,1506000000.0,60.02,1.35,278.66,17.4,2,4,7,PULLBACK,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
CX,False,,,,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,CORE,S&P 500,17156097024.0,0.939,0.030940002,BALANCEADO,1,11.78,54.22,11.59,10.41,True,False,True,43.8,1.51,2788999936.0,394000000.0,54.7,2.67,13.56,15.15,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.04,1,7,0,BAJA
EMR,False,,,,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,CORE,S&P 500,79172132864.0,1.278,0.09646,AGRESIVO,1,143.22,55.96,140.62,137.75,True,False,True,34.51,3.9,5878000128.0,2304999936.0,69.28,2.39,164.17,14.63,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
AIG,True,AIG.BA,AIGC.BA,5.0,"American International Group, Inc.",Financial Services,Insurance - Diversified,OTRO,Nasdaq,40671223808.0,0.601,0.07399,DEFENSIVO,0,75.58,43.93,77.37,78.62,True,True,False,13.96,0.99,7920000000.0,3096000000.0,24.41,1.27,86.45,14.38,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.57,10,7,0,BAJA
AVGO,True,AVGO.BA,AVGOC.BA,39.0,Broadcom Inc.,Technology,Semiconductors,OTRO,Nasdaq,1921960640512.0,1.253,0.33370999,AGRESIVO,1,417.72,78.18,338.07,335.22,True,False,True,78.71,24.04,37218000896.0,24971999232.0,82.7,1.77,475.49,13.83,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
GGB,False,,,,Gerdau S.A.,Basic Materials,Steel,CORE,S&P 500,8420793344.0,0.89,0.025339998,BALANCEADO,1,4.34,72.04,3.85,3.53,True,False,True,30.57,0.79,8786296832.0,1387020032.0,28.95,1.77,4.92,13.42,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,6.04,1,7,0,BAJA
PSX,False,,,,Phillips 66,Energy,Oil & Gas Refining & Marketing,CORE,S&P 500,64610328576.0,0.755,0.15427,DEFENSIVO,0,160.23,42.65,166.21,141.68,False,True,True,14.92,2.22,6672000000.0,4393999872.0,71.38,3.24,180.6,12.71,2,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,4.6,9,7,0,BAJA
GOOGL,True,GOOGL.BA,GOOGLC.BA,58.0,Alphabet Inc.,Communication Services,Internet Content & Information,CORE,S&P 500,4079834365952.0,1.128,0.35705003,BALANCEADO,1,336.46,65.28,308.43,274.88,True,False,True,31.17,9.82,150175006720.0,132169998336.0,16.13,0.45,375.93,11.73,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.0,7,7,0,BAJA
AAPL,True,AAPL.BA,AAPLC.BA,20.0,Apple Inc.,Technology,Consumer Electronics,CORE,Dow Jones,3906855501824.0,1.109,1.5202099,BALANCEADO,1,272.59,62.3,260.23,253.02,True,False,True,33.69,44.32,152901992448.0,117776998400.0,102.63,0.59,296.33,8.71,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
UPS,False,,,,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,CORE,S&P 500,87822188544.0,1.098,0.33772,BALANCEADO,1,105.63,60.82,105.13,97.22,True,False,True,15.76,5.41,12211999744.0,5571999744.0,175.88,2.34,112.71,6.71,2,4,7,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,5.97,2,7,0,BAJA
ADBE,True,ADBE.BA,ADBEC.BA,44.0,Adobe Inc.,Technology,Software - Application,OTRO,Nasdaq,104102322176.0,1.518,0.58774,AGRESIVO,1,256.08,56.88,253.0,318.62,True,False,False,14.89,9.07,9516000256.0,7208000000.0,58.34,0.7,329.28,28.58,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
MOS,True,MOS.BA,MOSC.BA,5.0,The Mosaic Company,Basic Materials,Agricultural Inputs,CORE,S&P 500,7742744576.0,0.962,0.048249997,BALANCEADO,1,24.49,43.84,26.81,29.14,False,True,False,14.33,0.64,2258299904.0,540700032.0,43.15,2.34,30.85,25.98,1,5,7,PULLBACK,SEGUIMIENTO,BAJA,4,6.04,1,7,0,BAJA
URBN,False,,,,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,CORE,S&P 500,6722333184.0,1.204,0.17588,AGRESIVO,1,74.57,66.61,66.61,70.83,True,False,False,14.81,2.39,740401984.0,464919008.0,43.53,1.66,82.5,10.63,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.42,5,7,0,BAJA
ZM,False,,,,"Zoom Communications, Inc.",Technology,Software - Application,GROWTH,S&P 500,27226482688.0,0.883,0.20275,BALANCEADO,1,91.21,66.36,82.12,82.28,True,False,False,14.88,2.77,1274663936.0,1900147968.0,0.6,0.05,97.33,6.71,1,5,7,SIN SETUP,SEGUIMIENTO,BAJA,4,5.37,6,7,0,BAJA
MCD,True,MCD.BA,MCDC.BA,24.0,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,Dow Jones,217694519296.0,0.532,,DEFENSIVO,-1,300.76,37.47,318.56,309.64,True,True,True,25.63,-121.58,14593999872.0,8562999808.0,,3.76,344.79,14.64,4,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.42,5,6,0,BAJA
SUZ,False,,,,Suzano S.A.,Basic Materials,Paper & Paper Products,CORE,S&P 500,11761462272.0,0.277,0.35192,DEFENSIVO,-1,9.57,46.36,10.21,9.55,True,True,True,4.38,1.39,20995436544.0,13408189440.0,231.46,4.85,12.99,35.72,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,6.04,1,6,0,BAJA
LLY,True,LLY.BA,LLYC.BA,56.0,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,CORE,S&P 500,808891121664.0,0.504,1.01159,DEFENSIVO,-1,919.14,45.89,965.72,907.41,True,True,True,39.35,30.48,31693000704.0,20640000000.0,165.31,1.38,1209.69,31.61,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
VRTX,False,,,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,CORE,S&P 500,111385395200.0,0.367,0.22541,DEFENSIVO,-1,438.11,44.28,459.57,437.72,True,True,True,28.57,5.96,4865999872.0,3953200128.0,10.91,0.42,548.45,25.19,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
CAH,True,CAH.BA,CAHC.BA,3.0,"Cardinal Health, Inc.",Healthcare,Medical Distribution,OTRO,Nasdaq,48072708096.0,0.65,,DEFENSIVO,0,200.33,31.01,216.39,187.95,False,True,True,29.39,-16.72,3823000064.0,1662000000.0,,2.36,248.27,23.93,3,3,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
UL,False,,,,Unilever PLC,Consumer Defensive,Household & Personal Products,CORE,S&P 500,125114834944.0,0.462,0.30955,DEFENSIVO,-1,57.17,37.06,64.38,66.99,True,True,False,18.78,6.85,10849000448.0,5681999872.0,160.79,2.61,69.2,21.04,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,4.88,8,6,0,BAJA
GILD,True,GILD.BA,GILDC.BA,4.0,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,173247217664.0,0.404,0.40655,DEFENSIVO,-1,132.39,32.7,143.45,126.13,False,True,True,20.59,7.63,14577000448.0,8510000128.0,112.92,1.75,157.86,19.24,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
PG,True,PG.BA,PGC.BA,15.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,CORE,Dow Jones,335235710976.0,0.403,0.31562,DEFENSIVO,-1,142.48,41.68,151.18,150.98,True,True,True,21.22,6.38,24764999680.0,16161999872.0,68.72,1.48,164.95,15.77,3,4,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.88,8,6,0,BAJA
MRK,True,MRK.BA,MRKC.BA,5.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,CORE,S&P 500,292360355840.0,0.275,0.36882,DEFENSIVO,-1,112.82,37.9,118.8,98.9,False,True,True,16.24,5.56,29105000448.0,18254000128.0,95.96,1.74,129.26,14.57,3,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.5,4,6,0,BAJA
NMR,False,,,,"Nomura Holdings, Inc.",Financial Services,Capital Markets,CORE,S&P 500,23962042368.0,0.609,0.09928001,DEFENSIVO,0,8.34,51.78,8.35,7.76,True,True,True,11.22,1.06,,360165998592.0,895.37,,9.37,12.32,3,3,6,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,4.57,10,6,0,BAJA
