Ticker,Empresa,Sector,Industria,TipoUniverso,MarketCap,Beta,ROE,RiskProfile,RiskScore,Precio,RSI,MA50,MA200,MACD_Bull,Pullback,Trend,PE,EBITDA,NetIncome,DebtToEquity,TargetPrice,Upside_%,TechScore,FundScore,TotalScore,Setup,SignalState,Conviccion,CapitalSugerido_%,SectorScorePromedio,RankingSector,ScoreAnterior,EstadoAnterior,CambioScore,Evolucion,PrioridadRadar
NOW,"ServiceNow, Inc.",Technology,Software - Application,GROWTH,109481639936.0,1.019,0.15488,BALANCEADO,1,103.76,40.55,111.96,161.07,False,True,False,62.13,2737999872.0,1748000000.0,18.54,186.14,79.4,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.73,6,6,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,CORE,1469924638720.0,1.279,0.30238,AGRESIVO,1,581.1,42.89,640.45,685.7,False,True,False,24.72,101891997696.0,60458000384.0,39.16,861.76,48.3,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,2,6,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,GROWTH,5884920320.0,1.09,0.14374,BALANCEADO,1,11.01,43.5,11.91,13.33,False,True,False,21.16,75536000.0,282329984.0,3.9,13.8,25.39,1,4,6,PULLBACK,SEGUIMIENTO,BAJA,4,5.73,6,6,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,CORE,220064907264.0,0.496,,DEFENSIVO,-1,308.39,37.39,321.45,308.62,False,True,True,25.76,14593999872.0,8562999808.0,,345.0,11.87,3,3,5,PULLBACK,SEGUIMIENTO,BAJA,4,6.83,1,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,CORE,211780141056.0,0.375,0.42848,DEFENSIVO,-1,154.93,46.17,159.03,147.51,True,True,True,25.86,18173999104.0,8240000000.0,258.08,170.54,10.07,3,3,5,PULLBACK EN TENDENCIA,SEGUIMIENTO,BAJA,4,5.8,4,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
OKLO,Oklo Inc.,Utilities,Utilities - Independent Power Producers,GROWTH,8379900928.0,0.819,-0.12236,BALANCEADO,1,48.28,34.96,65.98,85.85,False,True,False,,-138772000.0,-105663000.0,0.1,91.03,88.55,2,2,5,PULLBACK,SEGUIMIENTO,BAJA,4,6.0,3,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
NVDA,NVIDIA Corporation,Technology,Semiconductors,CORE,4279624531968.0,2.375,1.01485,ESPECULATIVO,-1,176.07,47.6,182.78,179.66,False,True,True,35.93,133230002176.0,120066998272.0,7.25,268.22,52.34,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.73,6,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,CORE,328342339584.0,0.332,0.43323,DEFENSIVO,-1,76.29,48.47,76.99,71.26,False,True,True,25.09,16078000128.0,13107000320.0,139.79,83.54,9.5,2,4,5,PULLBACK,SEGUIMIENTO,BAJA,4,5.8,4,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,CORE,343211540480.0,1.531,0.43526,AGRESIVO,1,733.39,56.74,709.89,547.91,True,False,True,38.91,13960999936.0,8883999744.0,206.67,736.21,0.39,2,2,5,TENDENCIA FIRME,SEGUIMIENTO,BAJA,4,4.67,7,5,SEGUIMIENTO,0,SIN CAMBIOS,BAJA
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,GROWTH,63183646720.0,2.479,0.21993999,ESPECULATIVO,-1,70.18,43.08,80.7,107.69,True,True,False,34.23,,1883000064.0,136.04,116.26,65.67,2,3,4,PULLBACK,EVITAR,NULA,0,5.75,5,4,EVITAR,0,SIN CAMBIOS,IGNORAR
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,CORE,590136082432.0,0.326,0.35029998,DEFENSIVO,-1,244.88,61.48,238.42,197.98,True,False,True,22.22,33835999232.0,26804000768.0,60.5,241.08,-1.55,2,3,4,TENDENCIA FIRME,TOMA DE GANANCIA,NULA,0,3.33,9,4,TOMA DE GANANCIA,0,SIN CAMBIOS,IGNORAR
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,CORE,673161478144.0,0.348,0.110810004,DEFENSIVO,-1,161.55,55.27,151.16,123.56,True,False,True,24.11,59385999360.0,28843999232.0,18.94,,,2,3,4,TENDENCIA FIRME,EVITAR,NULA,0,4.0,8,4,EVITAR,0,SIN CAMBIOS,IGNORAR
ORCL,Oracle Corporation,Technology,Software - Infrastructure,CORE,419298738176.0,1.648,0.57572,AGRESIVO,0,145.77,44.72,154.74,218.54,False,True,False,26.13,27441000448.0,16188000256.0,415.26,246.46,69.07,1,3,4,PULLBACK,DEBILITÁNDOSE,NULA,0,5.73,6,4,DEBILITÁNDOSE,0,SIN CAMBIOS,IGNORAR
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,CORE,248694095872.0,0.38,0.12538,DEFENSIVO,-1,273.99,45.91,287.25,312.71,False,True,False,20.71,21624999936.0,12056000512.0,81.62,357.81,30.59,1,4,4,PULLBACK,DEBILITÁNDOSE,NULA,0,3.33,9,4,DEBILITÁNDOSE,0,SIN CAMBIOS,IGNORAR
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,CORE,395402379264.0,0.658,0.07231,DEFENSIVO,0,197.74,51.07,187.54,162.19,False,False,True,29.87,37631000576.0,12298999808.0,24.32,200.04,1.16,1,3,4,SIN SETUP,EVITAR,NULA,0,4.0,8,4,EVITAR,0,SIN CAMBIOS,IGNORAR
NFLX,"Netflix, Inc.",Communication Services,Entertainment,CORE,406670376960.0,1.714,0.42762002,AGRESIVO,0,95.87,60.08,87.91,107.25,False,False,False,37.89,13659992064.0,10981200896.0,63.78,113.43,18.32,0,4,4,SIN SETUP,DEBILITÁNDOSE,NULA,0,6.0,2,4,DEBILITÁNDOSE,0,SIN CAMBIOS,IGNORAR
DIA,State Street SPDR Dow Jones Industrial Average ETF Trust,,,ETF,37903872000.0,,,SIN DATO,0,466.54,46.73,482.39,467.15,True,True,True,22.81,,,,,,3,0,3,PULLBACK EN TENDENCIA,EVITAR,NULA,0,2.0,10,3,EVITAR,0,SIN CAMBIOS,IGNORAR
IWM,iShares Russell 2000 ETF,,,ETF,70322921472.0,,,SIN DATO,0,250.21,49.05,257.48,242.64,True,True,True,18.28,,,,,,3,0,3,PULLBACK EN TENDENCIA,EVITAR,NULA,0,2.0,10,3,EVITAR,0,SIN CAMBIOS,IGNORAR
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,GROWTH,37728952320.0,2.207,-0.18837999,ESPECULATIVO,-1,66.26,47.57,72.62,57.77,False,True,True,,-185512992.0,-198208992.0,15.39,87.58,32.18,2,2,3,PULLBACK,EVITAR,NULA,0,4.67,7,3,EVITAR,0,SIN CAMBIOS,IGNORAR
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,GROWTH,1234248832.0,2.176,-0.55012,ESPECULATIVO,-1,8.49,43.36,9.98,16.31,True,True,False,,-453099008.0,-434502016.0,8.37,8.82,3.87,2,1,2,PULLBACK,EVITAR,NULA,0,5.73,6,2,EVITAR,0,SIN CAMBIOS,IGNORAR
SPY,State Street SPDR S&P 500 ETF Trust,,,ETF,602409140224.0,,,SIN DATO,0,656.39,46.18,677.07,662.32,False,True,True,26.04,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
QQQ,Invesco QQQ Trust,,,ETF,229998886912.0,,,SIN DATO,0,585.09,46.68,603.86,594.71,False,True,True,31.49,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
EEM,iShares MSCI Emerging Markets ETF,,,ETF,43176472576.0,,,SIN DATO,0,57.38,48.84,59.15,54.07,False,True,True,15.17,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
XLF,State Street Financial Select Sector SPDR ETF,,,ETF,43740246016.0,,,SIN DATO,0,49.51,46.21,51.36,52.7,True,True,False,16.56,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
XLK,State Street Technology Select Sector SPDR ETF,,,ETF,36752044032.0,,,SIN DATO,0,135.09,47.04,139.75,138.4,False,True,True,33.28,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
IVV,iShares Core S&P 500 ETF,,,ETF,409862504448.0,,,SIN DATO,0,659.42,46.25,680.0,665.33,False,True,True,26.04,,,,,,2,0,2,PULLBACK,EVITAR,NULA,0,2.0,10,2,EVITAR,0,SIN CAMBIOS,IGNORAR
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,GROWTH,8371972608.0,,-0.89481,SIN DATO,0,46.83,42.92,54.02,68.4,False,True,False,,-171512992.0,-245028000.0,270.11,75.43,61.07,1,1,2,PULLBACK,DEBILITÁNDOSE,NULA,0,3.33,9,2,DEBILITÁNDOSE,0,SIN CAMBIOS,IGNORAR
XLE,State Street Energy Select Sector SPDR ETF,,,ETF,11017658368.0,,,SIN DATO,0,59.09,54.67,55.41,47.08,False,False,True,22.72,,,,,,1,0,1,SIN SETUP,EVITAR,NULA,0,2.0,10,1,EVITAR,0,SIN CAMBIOS,IGNORAR
ARKK,ARK Innovation ETF,,,ETF,,,,SIN DATO,0,68.58,46.06,72.38,77.36,False,True,False,38.11,,,,,,1,0,1,PULLBACK,DEBILITÁNDOSE,NULA,0,2.0,10,1,DEBILITÁNDOSE,0,SIN CAMBIOS,IGNORAR
